id,age,gender,race,label,y_true,y_pred,logits,conf
fear_6fecc023ff51384a6f52077c584e484d,40-49,Male,White,fear,2,1,"[-6.116602420806885, 2.075261116027832, 1.9749614000320435, -2.538661479949951, -2.910620927810669, -1.911244511604309, -1.4291263818740845]",tensor(0.5076)
sad_21b703dfd83a9e22c544873fb9f0e556,10-19,Female,East Asian,sad,5,5,"[-0.19346046447753906, -5.439332008361816, -6.327550888061523, -4.727875709533691, -0.9058535099029541, 7.734132766723633, -6.598902702331543]",tensor(0.9995)
surprise_a365ac8f68409d39175f65b644d804ee,10-19,Male,Latino_Hispanic,surprise,6,6,"[-6.812337398529053, -4.154299259185791, -8.723199844360352, 5.169575214385986, 1.3494151830673218, -8.806721687316895, 5.388591289520264]",tensor(0.5491)
neutral_bd732638ba3f2dea51bb3fc72e01bd93,20-29,Male,White,neutral,4,4,"[-2.731121778488159, -8.583740234375, -0.19057729840278625, -4.34906530380249, 3.126784563064575, -3.7997329235076904, 2.6990368366241455]",tensor(0.5908)
neutral_2e2634225567f75683576e47a0ab07f7,40-49,Male,Black,neutral,4,4,"[-1.5238728523254395, -2.0566680431365967, -9.015288352966309, 2.5523266792297363, 3.1968438625335693, -1.4685420989990234, -7.125624179840088]",tensor(0.6458)
fear_0ba5b19f8f5e813a278b2d080a1dda98,50-59,Male,White,fear,2,4,"[-0.8047988414764404, -6.030487537384033, -3.745283603668213, 0.5817304253578186, 2.1211907863616943, -4.671780586242676, 0.48454219102859497]",tensor(0.6817)
surprise_6088514f7a1443ebaeee774e02a54885,20-29,Female,White,surprise,6,6,"[-7.32246732711792, -8.738286018371582, 0.03359381482005119, 4.065018177032471, -2.439669609069824, -8.351497650146484, 6.91322135925293]",tensor(0.9442)
sad_ca15b756d7a80bfac293e5f485b75b72,20-29,Female,East Asian,sad,5,4,"[-3.164518117904663, -9.841888427734375, -8.565695762634277, -0.33278778195381165, 6.680262565612793, -1.1397957801818848, -2.123922824859619]",tensor(0.9985)
angry_528293b416764fa31115a97005138f9a,50-59,Male,White,angry,0,3,"[-0.5971458554267883, -1.7981479167938232, -4.637235164642334, 2.635751724243164, -2.7561004161834717, -4.157508850097656, -4.965250015258789]",tensor(0.9450)
sad_9f8447f5e42b58f7a1e7fcae17c9c45e,20-29,Male,White,sad,5,5,"[-5.2879719734191895, -6.447549819946289, -5.790652275085449, -4.648664951324463, 3.444849729537964, 7.998265743255615, -13.037370681762695]",tensor(0.9896)
fear_a146944256e673864cc88f3f02f253cd,03-09,Male,Latino_Hispanic,fear,2,2,"[-7.86325740814209, -9.003555297851562, 1.8880876302719116, 0.05935448408126831, -0.577028214931488, 1.38339364528656, 1.332512378692627]",tensor(0.4127)
fear_052cd5bc602c0768c064ab36e11e4b41,20-29,Female,White,fear,2,2,"[-6.45530891418457, -1.9400757551193237, 6.156837463378906, -6.429803371429443, -4.908117771148682, 6.11180305480957, -4.599706172943115]",tensor(0.5112)
disgust_120f3c7fe05e870eeabe651ba7ff18ed,03-09,Male,Latino_Hispanic,disgust,1,5,"[-0.14902643859386444, -3.03220272064209, -1.7182230949401855, -7.9410014152526855, 1.5581859350204468, 4.354011535644531, -6.442986011505127]",tensor(0.9302)
sad_8cc0d3b0415ae460b8594ee9d58fe388,20-29,Male,White,sad,5,5,"[-2.256105661392212, -2.336073398590088, 2.4928131103515625, -4.923984050750732, -5.413030624389648, 8.483858108520508, -5.685673236846924]",tensor(0.9975)
neutral_12c21c169b91e02287eb9a9bc5d2a4aa,00-02,Female,East Asian,neutral,4,4,"[-5.258269309997559, -5.444400310516357, 0.24933230876922607, -2.290184259414673, 2.091963291168213, 1.4038457870483398, -0.9004206657409668]",tensor(0.5798)
neutral_c2caf6d1a33eb2c16c3744c447fcf9bb,20-29,Female,White,neutral,4,4,"[-1.387234091758728, -3.0941617488861084, -2.4637370109558105, -5.011056423187256, 2.699986696243286, -0.9683675765991211, -0.14878319203853607]",tensor(0.9014)
sad_0afa687d5f9cd351fc7237fd429e051a,40-49,Male,Latino_Hispanic,sad,5,4,"[-3.4570460319519043, -4.67444372177124, -3.6492199897766113, -4.8945746421813965, 4.352745532989502, 1.1358833312988281, -3.8524510860443115]",tensor(0.9603)
angry_4990cab0027df055ba4428822ee97e69,20-29,Female,White,angry,0,0,"[6.2748541831970215, 2.533337354660034, -8.236842155456543, -6.818853378295898, -1.7907780408859253, -0.38471683859825134, -7.356792449951172]",tensor(0.9753)
surprise_b196b99997ac5fbc43119d3beda3fc45,20-29,Female,Indian,surprise,6,4,"[-2.468050718307495, -3.651925563812256, -1.9522631168365479, -7.1525373458862305, 3.4731197357177734, 2.045823574066162, -1.9233348369598389]",tensor(0.7985)
angry_5cbace41405fd86b688aca64dd343f35,40-49,Female,White,angry,0,0,"[2.824963331222534, -6.454103946685791, 2.021775722503662, -1.423885464668274, -3.078709125518799, -3.7501046657562256, -0.09734050929546356]",tensor(0.6578)
neutral_8d1a1d5f1af5203f7895e796e00ab8f0,03-09,Male,Latino_Hispanic,neutral,4,4,"[-3.8271889686584473, -7.402759075164795, -6.985687255859375, 3.88273286819458, 5.308866024017334, -4.316156387329102, -4.180846214294434]",tensor(0.8061)
happy_d5b04d140984cbca009f2ed28eb0c783,03-09,Male,White,happy,3,3,"[-7.710290908813477, -4.648821830749512, -2.607719898223877, 9.475937843322754, -6.272069454193115, -3.996953248977661, -0.6033502817153931]",tensor(1.0000)
sad_19b2f12c9fab1c7183c248820249b6f4,70+,Female,White,sad,5,5,"[-3.190703868865967, -8.680875778198242, -4.388314723968506, -9.568357467651367, 2.6072580814361572, 4.074958801269531, -0.7468730211257935]",tensor(0.8068)
sad_059200fc216036a0a2d128e51da1b173,40-49,Male,White,sad,5,4,"[-3.7771353721618652, -2.406679153442383, -4.986427307128906, 2.3031742572784424, 2.9682674407958984, -1.8702785968780518, -5.913171291351318]",tensor(0.6543)
happy_d9f18ac0f69e07e5b916550bf9d001d9,60-69,Male,Black,happy,3,3,"[-3.531034469604492, -1.2618608474731445, -2.9025661945343018, 4.109025955200195, -0.2532172203063965, -4.5539140701293945, -2.2129032611846924]",tensor(0.9797)
happy_e697e154a87f34e800735c53ae39fe78,10-19,Male,Indian,happy,3,3,"[-4.505440711975098, -2.1310477256774902, -4.887880325317383, 6.428103446960449, -2.916849374771118, -7.879624843597412, 2.0175395011901855]",tensor(0.9877)
fear_42f29d8e367e26a307937c8c18844a7e,60-69,Male,White,fear,2,6,"[-6.702256202697754, -8.176518440246582, 1.505289912223816, 0.2434295117855072, -3.1164257526397705, -7.216493606567383, 5.073850631713867]",tensor(0.9648)
neutral_5b119f046c8631a06388370aa2aea118,20-29,Female,White,neutral,4,4,"[-5.0207953453063965, -6.952963829040527, -6.465670108795166, -0.7903916835784912, 3.671544075012207, -0.7960690855979919, 2.674135208129883]",tensor(0.7183)
angry_4eb4adeb1519e0b3dfc7dfdd07a088a1,03-09,Male,White,angry,0,5,"[1.224124550819397, -6.620608329772949, -5.957840442657471, -5.089588642120361, 1.523577332496643, 6.185017108917236, -7.92525053024292]",tensor(0.9838)
fear_d610a66cd4e30c9f5ecc775735c6a859,20-29,Male,White,fear,2,2,"[2.207981824874878, -10.201577186584473, 8.505144119262695, -4.316879749298096, -5.4534759521484375, -3.592816114425659, -1.2716503143310547]",tensor(0.9981)
sad_a7e55b6ca1cb842c3d3442b59d4fa41f,00-02,Female,White,sad,5,5,"[-1.4995579719543457, -1.9505436420440674, -0.5921878814697266, -7.260606288909912, -4.162742614746094, 7.909761428833008, -4.842807769775391]",tensor(0.9997)
fear_c11427bd8190e64abf026f96731b78de,50-59,Male,Indian,fear,2,4,"[-7.087309837341309, -9.526806831359863, -4.715684413909912, 2.289433240890503, 2.4397594928741455, -3.0581634044647217, -2.8354289531707764]",tensor(0.5346)
neutral_57fbfa2b0a527d0ad77175e45cd748fc,60-69,Male,White,neutral,4,5,"[-7.137773513793945, -8.25397777557373, -5.330402851104736, -0.40062952041625977, 2.450514554977417, 4.254091262817383, -4.080182075500488]",tensor(0.8514)
fear_736d5f6dce63954ecab0e960b080df90,30-39,Male,White,fear,2,2,"[-1.095007061958313, -1.6382919549942017, -0.1431480050086975, -2.599130392074585, -0.933837890625, -2.166926383972168, -1.64046049118042]",tensor(0.3991)
neutral_2a56a5a6db49f7b3f871a2029283a3e4,40-49,Male,White,neutral,4,4,"[0.5092645883560181, -5.761760711669922, -6.631900787353516, -0.9218431711196899, 3.3185577392578125, -4.140212535858154, -10.164891242980957]",tensor(0.9299)
happy_5f1c2dff17b16f088e1ae0d8602029e0,20-29,Female,White,happy,3,3,"[-1.0140459537506104, -2.2513530254364014, -4.652039527893066, 7.125738143920898, -3.477524518966675, -4.07921028137207, -4.324227809906006]",tensor(0.9996)
happy_f2f55be9274fb1b72b8d2b3fe544e0ca,20-29,Female,Latino_Hispanic,happy,3,3,"[-3.8350558280944824, -3.707245111465454, -3.744462728500366, 8.520369529724121, -2.794992685317993, -5.227033615112305, -1.8551439046859741]",tensor(0.9999)
surprise_990426989ecdc19cae83c8745ef5ac8c,30-39,Male,Middle Eastern,surprise,6,2,"[-0.9127334356307983, -4.582247734069824, 4.651185512542725, -4.153897285461426, -2.8610827922821045, -6.043019771575928, 3.552077293395996]",tensor(0.7475)
surprise_3222ab252253390aef9a6c1aec7e63d9,40-49,Female,White,surprise,6,3,"[-4.632946014404297, -4.3275041580200195, -6.0204949378967285, 2.9594171047210693, 1.7910441160202026, -6.755133152008057, 0.05253632366657257]",tensor(0.7316)
sad_f3439788c3048f9eb8c28f1799876fb9,30-39,Male,White,sad,5,5,"[-5.210123062133789, -0.09929083287715912, -6.260013103485107, -1.2859171628952026, -1.518358588218689, 4.598308563232422, -2.4556939601898193]",tensor(0.9852)
sad_957b6e4e4c5989f6e8e911e52e57582c,40-49,Male,White,sad,5,5,"[-1.9086791276931763, -1.9164015054702759, -5.291270732879639, -5.093688488006592, 3.1745550632476807, 5.468506813049316, -7.24116849899292]",tensor(0.9073)
fear_c40f3eb38d1ddf84dc315ff032ea35f9,40-49,Male,Latino_Hispanic,fear,2,5,"[-0.7591308355331421, -4.7088470458984375, -2.3479857444763184, -5.49057674407959, 1.5926796197891235, 2.502675771713257, -1.9086557626724243]",tensor(0.6840)
fear_9fbd266dfb07190a56f35e0976d412da,00-02,Male,White,fear,2,5,"[-4.294903755187988, -1.8405448198318481, -2.750650405883789, 0.27686697244644165, -1.283142328262329, 0.6525915265083313, -1.112941861152649]",tensor(0.4705)
disgust_cacf1c839acc416cca16edb849a912eb,50-59,Female,White,disgust,1,3,"[-2.389643669128418, -1.9830888509750366, -2.001230239868164, 5.012424468994141, -1.8031262159347534, -4.962496757507324, -3.075627326965332]",tensor(0.9961)
fear_f3384f54862daaf431ee4b944a721da7,40-49,Male,White,fear,2,4,"[-2.9534640312194824, -8.970276832580566, 1.003627896308899, -5.872280597686768, 3.4110348224639893, -3.3781747817993164, 0.7356204390525818]",tensor(0.8607)
neutral_75431a80a9d0a3d877ba690bc6e93eb3,30-39,Male,White,neutral,4,4,"[-8.874552726745605, -11.702643394470215, -4.129038333892822, -0.46000808477401733, 4.624772071838379, -4.430209636688232, 3.195708990097046]",tensor(0.8026)
sad_d0abffe2511f6ec440c3502847a0fc1e,20-29,Female,White,sad,5,4,"[-4.441965579986572, -2.79056978225708, -6.975996017456055, -2.0833382606506348, 3.636286497116089, 3.166835069656372, -5.534372806549072]",tensor(0.6132)
fear_a6d6c72e1651e420edc41e7e4422d6a3,30-39,Female,White,fear,2,2,"[-4.240245819091797, -8.418009757995605, 8.801165580749512, -4.648514270782471, -4.500068664550781, 0.8380427956581116, -2.406057119369507]",tensor(0.9996)
disgust_587eb1c9dd9a5dac2669e7ac4d741442,20-29,Male,White,disgust,1,4,"[-5.407442092895508, -6.479425430297852, -1.1247316598892212, -5.051445960998535, 2.6906001567840576, -2.0549886226654053, -0.13644708693027496]",tensor(0.9168)
neutral_1f177f29503e7095bb481aa15bc31068,20-29,Female,White,neutral,4,4,"[-2.2899436950683594, -4.22240686416626, -1.2829833030700684, -3.529003858566284, 2.6820077896118164, -0.10134753584861755, -2.4714858531951904]",tensor(0.9120)
sad_7ebab22eb789b9bb8266d5cbf6140b29,30-39,Female,Middle Eastern,sad,5,4,"[-0.4547106921672821, -6.805119037628174, -0.40401768684387207, -12.80882453918457, 4.278972625732422, 0.1346793919801712, -1.78025221824646]",tensor(0.9650)
happy_8264ef0d95c01baa8b6e46c67975acb9,20-29,Female,White,happy,3,3,"[-3.0037503242492676, -8.573988914489746, -8.50522232055664, 5.347940444946289, 5.327981472015381, -4.145471096038818, -3.539909601211548]",tensor(0.5049)
neutral_e4be8b1542f4e384eee951d3d2880a24,10-19,Female,White,neutral,4,3,"[-2.2351419925689697, -3.218984603881836, -7.9305100440979, 2.8600916862487793, 2.3176193237304688, -1.5943266153335571, -5.634680271148682]",tensor(0.6244)
surprise_b8c4c5287ee1c777ae22590068be923b,20-29,Female,White,surprise,6,3,"[-7.15138053894043, -5.004607677459717, -4.729795455932617, 6.7086005210876465, -2.184954881668091, -10.484170913696289, 2.265383005142212]",tensor(0.9882)
sad_f35345be61d282d8d45a7251b7841abb,00-02,Female,White,sad,5,3,"[-4.788235187530518, -5.590873718261719, -4.957552909851074, 2.403585195541382, 2.2846455574035645, -2.3086695671081543, 0.27203673124313354]",tensor(0.4957)
fear_1a451f15d3225bc36ac96d66185cc657,03-09,Male,Latino_Hispanic,fear,2,2,"[-7.780746936798096, -7.238584518432617, 4.63344669342041, 0.17199558019638062, -1.7667908668518066, -0.4863087832927704, -1.246378779411316]",tensor(0.9785)
sad_2e35535b548561dca1c51b3f4c34802c,30-39,Male,Middle Eastern,sad,5,2,"[-4.433631896972656, -11.292890548706055, 4.63686466217041, 1.4866793155670166, -4.6150007247924805, -6.355222225189209, 1.5212746858596802]",tensor(0.9196)
surprise_86160871972b163bb8342ca657c44832,20-29,Female,White,surprise,6,3,"[-5.50996732711792, -3.923563241958618, -2.086700677871704, 4.788358211517334, -3.1332147121429443, -3.732022285461426, 3.2178988456726074]",tensor(0.8266)
sad_07355d02c7bd2fea53f1c72eb3b53a74,60-69,Male,White,sad,5,5,"[-4.608658790588379, -7.541048526763916, -3.131221055984497, -5.502297878265381, 2.7288029193878174, 6.5950398445129395, -4.663926601409912]",tensor(0.9794)
disgust_0ef226554d48e0ead11fea4ec51df390,30-39,Male,White,disgust,1,1,"[-1.4095749855041504, 2.041407823562622, -0.34158724546432495, -5.025516986846924, 0.25341537594795227, -1.4110485315322876, -6.819838523864746]",tensor(0.7553)
sad_1f890ddd9176ada8eaac4e4ae201b6f6,30-39,Female,White,sad,5,5,"[0.764529824256897, -3.0127737522125244, -3.5266709327697754, -9.098150253295898, 2.7611849308013916, 4.881030082702637, -5.9915242195129395]",tensor(0.8795)
happy_ffd1b84f8a0772d538c78106a48660da,30-39,Male,Black,happy,3,3,"[-2.3237180709838867, -4.111891269683838, -5.606571674346924, 5.964482307434082, 1.879960298538208, -7.046058177947998, -4.78086519241333]",tensor(0.9831)
