id,age,gender,race,label,y_true,y_pred,logits,conf
sad_c3f84c5cd353aa656e452524fe2573d8,60-69,Female,Latino_Hispanic,sad,5,5,"[0.6359039545059204, -5.580322265625, -5.476088523864746, -3.6134910583496094, 0.478753924369812, 3.710273265838623, -5.170424461364746]",tensor(0.9202)
sad_99ce705dcad1eae1529aab03c6b59358,40-49,Male,White,sad,5,6,"[-5.390200614929199, -5.8346076011657715, -0.5120925903320312, -2.9243767261505127, 0.151528999209404, -0.10405127704143524, 2.2634713649749756]",tensor(0.7792)
neutral_61d116bcb660d2fcbf5584ae4e7ccd9d,10-19,Female,White,neutral,4,3,"[-4.6670918464660645, -3.5534656047821045, -8.846479415893555, 3.763996124267578, 2.481435775756836, -1.374064326286316, -5.221899509429932]",tensor(0.7787)
surprise_21bad02af387b852fe64a020be410de9,40-49,Female,Latino_Hispanic,surprise,6,3,"[-1.5925079584121704, -2.180203676223755, -2.544126510620117, 3.9636082649230957, -2.236768960952759, -4.9785308837890625, -1.061484456062317]",tensor(0.9840)
angry_84d57890bca8fd9408779cef0c7741a1,40-49,Male,White,angry,0,5,"[-0.16411933302879333, -5.977968215942383, -4.172741889953613, -9.056119918823242, 1.9660555124282837, 4.552102088928223, -2.4652023315429688]",tensor(0.9214)
neutral_283940eda3c5f01d5f4967ec9323fcb1,20-29,Male,White,neutral,4,4,"[-2.966193914413452, -2.431487798690796, -8.95985221862793, -2.596938133239746, 6.906655788421631, -2.353116750717163, -7.914185047149658]",tensor(0.9997)
angry_1922d58aa5992eec184510d06555922f,30-39,Male,White,angry,0,4,"[-4.723835468292236, -1.4821044206619263, -9.027501106262207, -2.353945732116699, 7.739020824432373, -6.279628753662109, -4.407388210296631]",tensor(0.9998)
neutral_a70fefe1e93bc5f210779d2f5ba68ffe,30-39,Male,White,neutral,4,4,"[-1.7266565561294556, -8.222212791442871, -6.63228178024292, -3.33389949798584, 5.667003154754639, 1.5336989164352417, -4.426231861114502]",tensor(0.9835)
fear_37d661a673fc4ef4576bef21346648b1,30-39,Male,East Asian,fear,2,2,"[-3.5272364616394043, -7.501311302185059, 6.437473297119141, -5.9394049644470215, -1.5038456916809082, -3.8623626232147217, 3.690809488296509]",tensor(0.9393)
surprise_ca92dcd52a632220d10067ff666110dc,50-59,Male,White,surprise,6,6,"[-3.571138620376587, -0.2067604959011078, -0.5971779823303223, -6.5845489501953125, -1.2890887260437012, -1.6564066410064697, 2.5808441638946533]",tensor(0.8766)
fear_f3d15a6ced65385f05fd84637005fa41,20-29,Male,Black,fear,2,6,"[-3.8568150997161865, -10.826007843017578, 1.9092012643814087, -10.42990493774414, -0.37703555822372437, -2.6167805194854736, 6.576016426086426]",tensor(0.9896)
neutral_4ee05381ef769590559d1db313a85bb1,30-39,Male,White,neutral,4,4,"[-1.3322123289108276, -8.547789573669434, -8.778862953186035, 0.3876194655895233, 8.000887870788574, -0.29776665568351746, -9.265615463256836]",tensor(0.9992)
angry_4adc0ec97bd04d70b1332fb9cc751ddb,40-49,Female,White,angry,0,0,"[9.420662879943848, -2.4764835834503174, -7.279776573181152, -6.645193099975586, -3.740586280822754, 1.2189992666244507, -6.5789384841918945]",tensor(0.9997)
sad_9f93ee921a061ac82c751e82d2859cc0,30-39,Female,White,sad,5,5,"[1.8381129503250122, -4.153717517852783, -8.858074188232422, -2.163196086883545, -1.7199457883834839, 5.747158527374268, -9.531259536743164]",tensor(0.9794)
angry_c844d7ec472fe7f5b3662d2f417d134c,00-02,Male,White,angry,0,0,"[7.075353622436523, -1.8419088125228882, -5.653814792633057, -11.007908821105957, -4.175539016723633, 6.852956771850586, -6.212761878967285]",tensor(0.5553)
fear_6fecc023ff51384a6f52077c584e484d,40-49,Male,White,fear,2,1,"[-5.508122444152832, 2.8750545978546143, -0.592760443687439, -2.0211918354034424, -2.2406351566314697, -2.695704698562622, -4.179431915283203]",tensor(0.9528)
sad_21b703dfd83a9e22c544873fb9f0e556,10-19,Female,East Asian,sad,5,5,"[0.9957646727561951, -5.931412220001221, -3.721242666244507, -5.710678577423096, -1.2176105976104736, 4.64925479888916, -6.666843891143799]",tensor(0.9718)
surprise_a365ac8f68409d39175f65b644d804ee,10-19,Male,Latino_Hispanic,surprise,6,3,"[-5.578836917877197, -3.9041686058044434, -5.405430793762207, 2.830124616622925, 1.793311357498169, -4.9880690574646, 2.258820056915283]",tensor(0.5204)
neutral_bd732638ba3f2dea51bb3fc72e01bd93,20-29,Male,White,neutral,4,4,"[-0.8215845227241516, -8.53629207611084, 0.12966327369213104, -3.7321300506591797, 2.2817656993865967, -3.6621079444885254, 0.9209774136543274]",tensor(0.7029)
neutral_2e2634225567f75683576e47a0ab07f7,40-49,Male,Black,neutral,4,4,"[-3.3700826168060303, -6.398999214172363, -8.50245475769043, 3.790079116821289, 5.2392191886901855, -2.0863215923309326, -10.404452323913574]",tensor(0.8093)
fear_0ba5b19f8f5e813a278b2d080a1dda98,50-59,Male,White,fear,2,4,"[0.6319457292556763, -6.344244003295898, -9.99186897277832, 1.1477080583572388, 4.253918647766113, -3.332033395767212, -4.3004374504089355]",tensor(0.9326)
surprise_6088514f7a1443ebaeee774e02a54885,20-29,Female,White,surprise,6,6,"[-4.594437599182129, -9.281804084777832, 2.1912777423858643, 1.6913433074951172, -6.439321994781494, -8.70758056640625, 7.965165615081787]",tensor(0.9950)
sad_ca15b756d7a80bfac293e5f485b75b72,20-29,Female,East Asian,sad,5,4,"[-9.361505508422852, -8.395796775817871, -6.748568058013916, -1.4718265533447266, 4.504371643066406, -1.8615031242370605, 3.7610158920288086]",tensor(0.6758)
angry_528293b416764fa31115a97005138f9a,50-59,Male,White,angry,0,0,"[3.1007564067840576, -1.2602213621139526, -3.819488763809204, -4.339470386505127, 0.1175462156534195, -3.9183130264282227, -6.5884690284729]",tensor(0.9382)
sad_9f8447f5e42b58f7a1e7fcae17c9c45e,20-29,Male,White,sad,5,4,"[-0.46967485547065735, -3.3609142303466797, -2.9483420848846436, -5.66739559173584, 3.226877450942993, -1.3657782077789307, -5.378325939178467]",tensor(0.9627)
fear_a146944256e673864cc88f3f02f253cd,03-09,Male,Latino_Hispanic,fear,2,2,"[-9.837089538574219, -7.960431098937988, 1.7560402154922485, 0.6153645515441895, 0.8140220046043396, -0.928828239440918, 0.1578582376241684]",tensor(0.5050)
fear_052cd5bc602c0768c064ab36e11e4b41,20-29,Female,White,fear,2,5,"[-7.222959995269775, -4.084773063659668, 2.6438446044921875, -2.654676914215088, -3.6264824867248535, 4.858516693115234, -5.773763656616211]",tensor(0.9008)
disgust_120f3c7fe05e870eeabe651ba7ff18ed,03-09,Male,Latino_Hispanic,disgust,1,4,"[2.777819871902466, -6.203478813171387, -4.0831522941589355, -6.418987274169922, 3.0099830627441406, 0.8694201111793518, -7.147296905517578]",tensor(0.5232)
sad_8cc0d3b0415ae460b8594ee9d58fe388,20-29,Male,White,sad,5,5,"[-1.6175020933151245, -5.552508354187012, 1.19694983959198, -2.0936174392700195, -3.5605075359344482, 6.434513568878174, -6.878559112548828]",tensor(0.9942)
neutral_12c21c169b91e02287eb9a9bc5d2a4aa,00-02,Female,East Asian,neutral,4,5,"[-5.483973026275635, -6.659721851348877, -2.1276462078094482, -4.736853122711182, 0.8399114608764648, 6.000873565673828, -1.3319276571273804]",tensor(0.9933)
neutral_c2caf6d1a33eb2c16c3744c447fcf9bb,20-29,Female,White,neutral,4,4,"[-5.367278099060059, -8.190723419189453, -1.8306236267089844, -2.394261598587036, 2.45546817779541, -1.6607846021652222, 0.28777363896369934]",tensor(0.8675)
sad_0afa687d5f9cd351fc7237fd429e051a,40-49,Male,Latino_Hispanic,sad,5,4,"[1.2177793979644775, -7.143749713897705, -5.471480369567871, -6.971399784088135, 3.1995766162872314, 3.1293225288391113, -3.0351197719573975]",tensor(0.4826)
angry_4990cab0027df055ba4428822ee97e69,20-29,Female,White,angry,0,0,"[2.4471020698547363, 0.25497928261756897, -5.454383373260498, -5.829596996307373, -3.185667037963867, -4.8101420402526855, 0.9477120041847229]",tensor(0.7464)
surprise_b196b99997ac5fbc43119d3beda3fc45,20-29,Female,Indian,surprise,6,4,"[-3.9613211154937744, -8.212440490722656, -0.8062256574630737, -5.106878757476807, 2.580383539199829, 0.5366836786270142, 0.3002544045448303]",tensor(0.7889)
angry_5cbace41405fd86b688aca64dd343f35,40-49,Female,White,angry,0,2,"[4.081181049346924, -5.939477443695068, 5.112924575805664, -1.7461347579956055, -5.574742317199707, -3.368462562561035, -2.626081943511963]",tensor(0.7363)
neutral_8d1a1d5f1af5203f7895e796e00ab8f0,03-09,Male,Latino_Hispanic,neutral,4,4,"[-5.471761226654053, -8.044636726379395, -5.097657680511475, 2.118288278579712, 5.226586818695068, -3.6692042350769043, -1.1749693155288696]",tensor(0.9555)
happy_d5b04d140984cbca009f2ed28eb0c783,03-09,Male,White,happy,3,3,"[-4.510315418243408, -4.830686092376709, -1.9869881868362427, 8.316250801086426, -5.184537887573242, -4.3399858474731445, -2.971665143966675]",tensor(0.9999)
sad_19b2f12c9fab1c7183c248820249b6f4,70+,Female,White,sad,5,2,"[-4.037583827972412, 0.5211374759674072, 4.9468674659729, -6.428518772125244, -2.565256118774414, -2.5970966815948486, -2.388453245162964]",tensor(0.9864)
sad_059200fc216036a0a2d128e51da1b173,40-49,Male,White,sad,5,4,"[-1.2887547016143799, -0.9895621538162231, -5.41899299621582, 1.6261430978775024, 1.9152268171310425, -1.054885745048523, -6.36992073059082]",tensor(0.5273)
happy_d9f18ac0f69e07e5b916550bf9d001d9,60-69,Male,Black,happy,3,3,"[-2.206739664077759, -3.0466301441192627, -6.316744327545166, 3.266491413116455, 2.3008830547332764, -3.2099554538726807, -3.1680822372436523]",tensor(0.7194)
happy_e697e154a87f34e800735c53ae39fe78,10-19,Male,Indian,happy,3,3,"[-4.5164666175842285, -4.790424823760986, -4.4472832679748535, 6.089048862457275, -3.3924012184143066, -8.198848724365234, 1.7793668508529663]",tensor(0.9866)
fear_42f29d8e367e26a307937c8c18844a7e,60-69,Male,White,fear,2,6,"[-5.758022308349609, -6.148148059844971, -1.883639931678772, 1.3482983112335205, -1.917439579963684, -8.384593963623047, 3.7806284427642822]",tensor(0.9134)
neutral_5b119f046c8631a06388370aa2aea118,20-29,Female,White,neutral,4,3,"[-7.196847438812256, -7.773836612701416, -7.923703193664551, 4.492569446563721, 1.876022458076477, -1.007334589958191, 0.6429222226142883]",tensor(0.9104)
angry_4eb4adeb1519e0b3dfc7dfdd07a088a1,03-09,Male,White,angry,0,0,"[7.7332353591918945, -7.46537971496582, -6.742372035980225, -6.5760722160339355, 0.39101454615592957, 2.88679575920105, -7.227321147918701]",tensor(0.9916)
fear_d610a66cd4e30c9f5ecc775735c6a859,20-29,Male,White,fear,2,2,"[2.7701752185821533, -6.156670570373535, 6.073493480682373, -1.757182002067566, -7.303881645202637, -2.249532461166382, -2.7807037830352783]",tensor(0.9638)
sad_a7e55b6ca1cb842c3d3442b59d4fa41f,00-02,Female,White,sad,5,5,"[-1.3521040678024292, -1.4351218938827515, 0.32555848360061646, -5.450751304626465, -4.8371992111206055, 7.145601272583008, -4.499537467956543]",tensor(0.9985)
fear_c11427bd8190e64abf026f96731b78de,50-59,Male,Indian,fear,2,4,"[-0.295640766620636, -13.809799194335938, -2.202442169189453, -8.085369110107422, 4.186374187469482, -6.820367336273193, -1.8490222692489624]",tensor(0.9848)
neutral_57fbfa2b0a527d0ad77175e45cd748fc,60-69,Male,White,neutral,4,5,"[-3.3424530029296875, -3.173093318939209, -4.100833415985107, -4.087497234344482, 2.9378135204315186, 3.6571922302246094, -5.590526580810547]",tensor(0.6711)
fear_736d5f6dce63954ecab0e960b080df90,30-39,Male,White,fear,2,4,"[-6.491073131561279, -6.1059064865112305, -3.229785203933716, 1.3782378435134888, 2.8341445922851562, -1.838585376739502, -1.7444356679916382]",tensor(0.7966)
neutral_2a56a5a6db49f7b3f871a2029283a3e4,40-49,Male,White,neutral,4,0,"[3.8278608322143555, -1.8206762075424194, -6.872769355773926, -1.445563554763794, 3.3413147926330566, -6.367770671844482, -7.795590400695801]",tensor(0.6160)
happy_5f1c2dff17b16f088e1ae0d8602029e0,20-29,Female,White,happy,3,3,"[-2.5964696407318115, -3.749732255935669, -4.896112442016602, 7.142882823944092, -1.9937210083007812, -3.182875633239746, -4.827925682067871]",tensor(0.9998)
happy_f2f55be9274fb1b72b8d2b3fe544e0ca,20-29,Female,Latino_Hispanic,happy,3,3,"[-3.988382339477539, -4.690369606018066, -3.0929319858551025, 7.347991943359375, -2.6212222576141357, -3.9720711708068848, -2.3655776977539062]",tensor(0.9998)
surprise_990426989ecdc19cae83c8745ef5ac8c,30-39,Male,Middle Eastern,surprise,6,2,"[-2.5010464191436768, -9.091841697692871, 5.9067230224609375, -2.740515947341919, -2.438368320465088, -7.495266437530518, 2.9046871662139893]",tensor(0.9521)
surprise_3222ab252253390aef9a6c1aec7e63d9,40-49,Female,White,surprise,6,3,"[-4.6072893142700195, -7.978433132171631, -2.318469762802124, 2.9078917503356934, -0.921454668045044, -4.585226535797119, 1.924630045890808]",tensor(0.7131)
sad_f3439788c3048f9eb8c28f1799876fb9,30-39,Male,White,sad,5,4,"[-0.6255137920379639, -3.9513442516326904, -7.167455196380615, -1.8955514430999756, 2.2333147525787354, 0.7834863066673279, -6.284217357635498]",tensor(0.7631)
sad_957b6e4e4c5989f6e8e911e52e57582c,40-49,Male,White,sad,5,5,"[-3.0614941120147705, -4.429812431335449, -3.8250489234924316, -5.98696756362915, 0.1081676334142685, 5.239407539367676, -3.8279881477355957]",tensor(0.9936)
fear_c40f3eb38d1ddf84dc315ff032ea35f9,40-49,Male,Latino_Hispanic,fear,2,5,"[1.8422068357467651, -4.717260360717773, -5.0507121086120605, -7.601618766784668, 2.5618631839752197, 3.5016205310821533, -1.9312790632247925]",tensor(0.6306)
fear_9fbd266dfb07190a56f35e0976d412da,00-02,Male,White,fear,2,5,"[-5.428849220275879, -2.260929584503174, 2.4003875255584717, -5.584102153778076, -4.7441511154174805, 8.132779121398926, -5.198760986328125]",tensor(0.9967)
disgust_cacf1c839acc416cca16edb849a912eb,50-59,Female,White,disgust,1,3,"[0.5707429051399231, -1.7996437549591064, -2.9584736824035645, 3.251812696456909, -4.7769670486450195, -4.76904821395874, -1.9783111810684204]",tensor(0.9234)
fear_f3384f54862daaf431ee4b944a721da7,40-49,Male,White,fear,2,6,"[-4.983758926391602, -7.246118068695068, -0.6182823181152344, -6.6785664558410645, 2.404606342315674, 0.8373684287071228, 3.996746301651001]",tensor(0.7962)
neutral_75431a80a9d0a3d877ba690bc6e93eb3,30-39,Male,White,neutral,4,4,"[-4.7300944328308105, -9.971637725830078, -8.959503173828125, 2.43293833732605, 7.259650707244873, -3.4759607315063477, -2.4765536785125732]",tensor(0.9920)
sad_d0abffe2511f6ec440c3502847a0fc1e,20-29,Female,White,sad,5,4,"[-1.9966245889663696, -5.1538166999816895, -7.591254711151123, -0.13867038488388062, 3.091144561767578, 2.8527913093566895, -6.368485450744629]",tensor(0.5452)
fear_a6d6c72e1651e420edc41e7e4422d6a3,30-39,Female,White,fear,2,2,"[-5.185522079467773, -5.6724934577941895, 5.381186008453369, -0.5249361395835876, -5.617033004760742, -1.846297025680542, -2.6621172428131104]",tensor(0.9962)
disgust_587eb1c9dd9a5dac2669e7ac4d741442,20-29,Male,White,disgust,1,6,"[0.7961364388465881, -2.7767484188079834, -1.9073519706726074, -12.13205337524414, -1.0900007486343384, -6.443986415863037, 1.153509259223938]",tensor(0.5340)
neutral_1f177f29503e7095bb481aa15bc31068,20-29,Female,White,neutral,4,4,"[1.4370319843292236, -4.539921283721924, -6.415896415710449, -3.9590816497802734, 3.250797986984253, -2.650871515274048, -1.4951133728027344]",tensor(0.8506)
sad_7ebab22eb789b9bb8266d5cbf6140b29,30-39,Female,Middle Eastern,sad,5,4,"[-1.2658647298812866, -5.743227958679199, 0.19383999705314636, -6.3478007316589355, 0.998544454574585, 0.39861616492271423, -2.1721415519714355]",tensor(0.4665)
happy_8264ef0d95c01baa8b6e46c67975acb9,20-29,Female,White,happy,3,3,"[-4.872061729431152, -6.754676342010498, -7.075728416442871, 7.04870080947876, 2.109825372695923, -5.269713401794434, -1.6681411266326904]",tensor(0.9927)
neutral_e4be8b1542f4e384eee951d3d2880a24,10-19,Female,White,neutral,4,4,"[-3.9354770183563232, -6.700071334838867, -6.432394981384277, 1.0632598400115967, 2.4695398807525635, 2.02423357963562, -8.153655052185059]",tensor(0.5298)
surprise_b8c4c5287ee1c777ae22590068be923b,20-29,Female,White,surprise,6,3,"[-12.505290031433105, -8.37583065032959, -3.72957444190979, 8.383217811584473, -1.703136920928955, -6.552526473999023, 3.66758131980896]",tensor(0.9911)
sad_f35345be61d282d8d45a7251b7841abb,00-02,Female,White,sad,5,3,"[-2.601515769958496, -6.797649383544922, -7.707308769226074, 2.682888984680176, 2.5012543201446533, -2.2786247730255127, -3.8228821754455566]",tensor(0.5412)
fear_1a451f15d3225bc36ac96d66185cc657,03-09,Male,Latino_Hispanic,fear,2,4,"[-7.765611171722412, -9.220717430114746, 0.7147581577301025, -1.0944948196411133, 2.8438875675201416, -0.4958294928073883, 0.9887332320213318]",tensor(0.7517)
sad_2e35535b548561dca1c51b3f4c34802c,30-39,Male,Middle Eastern,sad,5,2,"[-6.378859996795654, -4.748122215270996, 3.535579204559326, -4.576535701751709, -2.4523112773895264, -4.410208702087402, 1.4105615615844727]",tensor(0.8906)
surprise_86160871972b163bb8342ca657c44832,20-29,Female,White,surprise,6,3,"[-7.489106178283691, -5.093034744262695, -2.933513641357422, 7.494451522827148, -4.047910213470459, -3.619403839111328, 1.4145020246505737]",tensor(0.9977)
sad_07355d02c7bd2fea53f1c72eb3b53a74,60-69,Male,White,sad,5,5,"[-1.635709285736084, -6.8281378746032715, -2.2375736236572266, -7.332643508911133, -0.268966406583786, 8.671731948852539, -6.536860466003418]",tensor(0.9998)
disgust_0ef226554d48e0ead11fea4ec51df390,30-39,Male,White,disgust,1,1,"[0.8348782658576965, 8.39292049407959, -1.2755194902420044, -8.39580249786377, -3.783406972885132, 0.7474960684776306, -6.70712947845459]",tensor(0.9989)
sad_1f890ddd9176ada8eaac4e4ae201b6f6,30-39,Female,White,sad,5,5,"[0.7767338156700134, 0.40317806601524353, -4.325063705444336, -9.19019603729248, 0.3946550786495209, 3.7740402221679688, -1.9371567964553833]",tensor(0.8913)
happy_ffd1b84f8a0772d538c78106a48660da,30-39,Male,Black,happy,3,3,"[-1.2202047109603882, -6.743533611297607, -7.875004768371582, 6.932127475738525, 0.3837999999523163, -8.477639198303223, -5.705495357513428]",tensor(0.9983)
