id,age,gender,race,label,y_true,y_pred,logits,conf
sad_37d7474ff3ebeb96dd73ba7ee54d80fe,30-39,Male,Black,sad,5,5,"[-2.9332618713378906, -4.879332065582275, -4.082253932952881, -2.4805638790130615, -4.723315238952637, 10.42155647277832, -6.514753818511963]",tensor(1.0000)
sad_b086178f7543c61b8eb4b94234610ae6,20-29,Male,Indian,sad,5,5,"[-3.4488754272460938, -8.085335731506348, -6.359890460968018, -0.22957871854305267, 0.2664942741394043, 7.446620941162109, -6.775915622711182]",tensor(0.9988)
fear_7260bc8a6ec76062afaae21382971c2a,20-29,Female,Middle Eastern,fear,2,2,"[-0.09618320316076279, -7.7632622718811035, 6.117038249969482, -8.086213111877441, -3.7283554077148438, 4.5528883934021, -4.44194221496582]",tensor(0.8255)
fear_39557e046a2d525841885d5ec2371af7,40-49,Male,White,fear,2,6,"[2.905582904815674, -6.546420574188232, -2.624962568283081, -13.270281791687012, 2.569692611694336, -2.532270669937134, 3.8467586040496826]",tensor(0.5980)
happy_02a9db2ba06584040b93452eb83223a8,70+,Female,White,happy,3,3,"[-7.145014762878418, -4.828968524932861, -3.1107187271118164, 7.107346534729004, -3.080137252807617, -7.968909740447998, 1.9243690967559814]",tensor(0.9943)
angry_12d16864047ae490e5a6856daa9cba20,20-29,Male,White,angry,0,3,"[-6.708669185638428, -6.99518346786499, -8.427203178405762, 5.875978469848633, 3.7574567794799805, -3.7470591068267822, -0.8923763036727905]",tensor(0.8917)
sad_dd3d9f690b55b0595e69952b82f47237,20-29,Female,White,sad,5,5,"[-2.8099732398986816, -2.747748374938965, -1.9821923971176147, -0.8614479899406433, -4.672549247741699, 7.22860860824585, -6.8308844566345215]",tensor(0.9995)
sad_d8828cde6855e18c8a87bed6af0d1510,20-29,Female,White,sad,5,5,"[-1.5929524898529053, -3.6004819869995117, 0.1372600495815277, -0.692039430141449, -4.670080184936523, 2.7722785472869873, -6.462887763977051]",tensor(0.8944)
sad_abcecb40c3d45bc9ed36256231b81a92,20-29,Male,White,sad,5,4,"[-2.7069435119628906, -2.8712897300720215, -4.493930339813232, 0.47765812277793884, 1.9994145631790161, -3.2522332668304443, 0.4134349822998047]",tensor(0.6913)
angry_565cf5ca201f3b3202bd8bf46e10d011,20-29,Male,White,angry,0,4,"[2.7390365600585938, -8.429591178894043, -9.832140922546387, -3.92274808883667, 5.338458061218262, -0.9673330187797546, -1.9367835521697998]",tensor(0.9286)
neutral_43d0852bcf5dc649d42bbc5a84cb08b3,20-29,Female,White,neutral,4,4,"[0.995518684387207, -7.579071044921875, -7.920014381408691, -2.25335955619812, 7.225132465362549, -0.19726945459842682, -6.375816345214844]",tensor(0.9974)
happy_696cd15844d851ff470324433d58a4b0,20-29,Male,White,happy,3,3,"[-4.113792896270752, -7.263073921203613, -7.357552528381348, 9.00765609741211, 0.7200638055801392, -7.356657981872559, -3.4509170055389404]",tensor(0.9997)
disgust_c29db77f146467675b9a547a32f78fe2,30-39,Male,Middle Eastern,disgust,1,2,"[0.82276451587677, -3.154446601867676, 3.8246870040893555, -6.0824809074401855, -1.0769696235656738, -1.7629456520080566, -2.62331223487854]",tensor(0.9403)
neutral_0476ad07c5310846beeff6457b2bf43a,30-39,Male,White,neutral,4,4,"[-2.6145174503326416, -10.094865798950195, -12.032849311828613, 0.5273784399032593, 6.343268394470215, -5.938180446624756, -4.1711015701293945]",tensor(0.9969)
neutral_3d9f9c418a11c8a91b213f5496d97533,00-02,Female,East Asian,neutral,4,4,"[-5.116140365600586, -5.7648234367370605, 1.0571329593658447, -5.841947078704834, 3.1887543201446533, -0.4382561147212982, 1.0856751203536987]",tensor(0.7888)
sad_652893c8033269a4b24b6b364cdabb83,03-09,Female,White,sad,5,5,"[-2.2299089431762695, -1.546189785003662, 1.6826140880584717, -5.3951873779296875, -4.093564033508301, 8.110486030578613, -5.200166702270508]",tensor(0.9983)
angry_9b1fd1d4116b851364760884d7054205,20-29,Male,White,angry,0,0,"[6.378730297088623, -3.046992301940918, 1.3889992237091064, 0.3766568899154663, -5.0572614669799805, -7.152671813964844, -2.310055732727051]",tensor(0.9905)
neutral_d15d502b9f88281164f98e049d82925d,40-49,Male,White,neutral,4,4,"[0.24316030740737915, -3.295680284500122, -6.305378437042236, -5.588991641998291, 4.302967548370361, 1.3152117729187012, -3.961428642272949]",tensor(0.9359)
fear_520946fe2484192e409466f3000b1336,40-49,Male,Latino_Hispanic,fear,2,2,"[-0.36491692066192627, -2.1704087257385254, 2.6352720260620117, -6.517860412597656, 0.48915383219718933, -2.0000686645507812, -0.07822275906801224]",tensor(0.7994)
happy_41e82c1791f48cca03c7421aeb8dcf40,10-19,Female,Black,happy,3,3,"[-4.784043788909912, -3.828869342803955, -2.7980291843414307, 5.051053524017334, 1.098402500152588, -3.749025344848633, -5.32008171081543]",tensor(0.9804)
sad_c3f84c5cd353aa656e452524fe2573d8,60-69,Female,Latino_Hispanic,sad,5,0,"[2.824496030807495, -7.376791477203369, -9.199592590332031, -4.12677526473999, 0.9809187054634094, 1.5587807893753052, -3.648573875427246]",tensor(0.6931)
sad_99ce705dcad1eae1529aab03c6b59358,40-49,Male,White,sad,5,6,"[-6.368466854095459, -11.347786903381348, -1.0318530797958374, -7.989754676818848, 4.460223197937012, -2.4076828956604004, 5.320376873016357]",tensor(0.7016)
neutral_61d116bcb660d2fcbf5584ae4e7ccd9d,10-19,Female,White,neutral,4,4,"[-3.2270774841308594, -9.515128135681152, -8.431441307067871, 2.8482656478881836, 3.120664119720459, 1.5714960098266602, -4.357598304748535]",tensor(0.5060)
surprise_21bad02af387b852fe64a020be410de9,40-49,Female,Latino_Hispanic,surprise,6,3,"[-3.3331875801086426, -3.4646012783050537, -3.0908219814300537, 3.784468412399292, 1.433938980102539, -3.9777731895446777, -3.0714707374572754]",tensor(0.9096)
angry_84d57890bca8fd9408779cef0c7741a1,40-49,Male,White,angry,0,4,"[1.8351753950119019, -3.942380905151367, -6.194201946258545, -3.2580223083496094, 3.71718168258667, 0.7599309682846069, -5.315455436706543]",tensor(0.8293)
neutral_283940eda3c5f01d5f4967ec9323fcb1,20-29,Male,White,neutral,4,4,"[-4.301924228668213, -8.883316993713379, -5.2661943435668945, -1.6679197549819946, 6.344367980957031, 1.3076140880584717, -3.554666519165039]",tensor(0.9931)
angry_1922d58aa5992eec184510d06555922f,30-39,Male,White,angry,0,6,"[0.4794505536556244, -12.231199264526367, -2.8189423084259033, -8.872797966003418, -1.274396300315857, -1.7036408185958862, 4.7769269943237305]",tensor(0.9823)
neutral_a70fefe1e93bc5f210779d2f5ba68ffe,30-39,Male,White,neutral,4,4,"[-2.6967978477478027, -6.298493385314941, -5.439812660217285, -0.41525179147720337, 4.7235636711120605, 1.8163847923278809, -6.4591145515441895]",tensor(0.9424)
fear_37d661a673fc4ef4576bef21346648b1,30-39,Male,East Asian,fear,2,2,"[-1.5093098878860474, -7.84702730178833, 8.205431938171387, -4.775917053222656, -2.9652581214904785, -6.1363959312438965, 1.143634557723999]",tensor(0.9991)
surprise_ca92dcd52a632220d10067ff666110dc,50-59,Male,White,surprise,6,6,"[-1.650556206703186, -0.5777528882026672, 0.7744413018226624, -5.777308464050293, -3.672679901123047, -2.03731369972229, 2.322028398513794]",tensor(0.7679)
fear_f3d15a6ced65385f05fd84637005fa41,20-29,Male,Black,fear,2,6,"[-4.985424518585205, -10.8151216506958, 1.9688433408737183, -8.942253112792969, 1.8464194536209106, 1.7683683633804321, 2.6913695335388184]",tensor(0.4324)
neutral_4ee05381ef769590559d1db313a85bb1,30-39,Male,White,neutral,4,4,"[-2.576611280441284, -8.367417335510254, -6.161769866943359, 1.304027795791626, 5.418810844421387, 1.1470344066619873, -6.000776767730713]",tensor(0.9703)
angry_4adc0ec97bd04d70b1332fb9cc751ddb,40-49,Female,White,angry,0,5,"[6.231410026550293, -1.8163102865219116, -5.803533554077148, -8.690224647521973, -3.8891654014587402, 6.668753623962402, -7.4608893394470215]",tensor(0.6075)
sad_9f93ee921a061ac82c751e82d2859cc0,30-39,Female,White,sad,5,1,"[-1.3154929876327515, 2.723423957824707, -7.52055549621582, -1.590834617614746, 1.9311842918395996, 0.419867604970932, -9.982708930969238]",tensor(0.6314)
angry_c844d7ec472fe7f5b3662d2f417d134c,00-02,Male,White,angry,0,0,"[7.496740341186523, -4.553173542022705, -3.685933828353882, -9.759878158569336, -0.9050482511520386, 0.0927121639251709, -2.8230700492858887]",tensor(0.9991)
fear_6fecc023ff51384a6f52077c584e484d,40-49,Male,White,fear,2,1,"[-4.815394401550293, 2.9210286140441895, 0.09637299180030823, -4.038405418395996, -1.448226809501648, 0.005136864259839058, -3.037013530731201]",tensor(0.8849)
sad_21b703dfd83a9e22c544873fb9f0e556,10-19,Female,East Asian,sad,5,5,"[-2.559123992919922, -6.630690097808838, -1.7921700477600098, -5.507823944091797, -1.8786770105361938, 8.318197250366211, -6.441268444061279]",tensor(0.9999)
surprise_a365ac8f68409d39175f65b644d804ee,10-19,Male,Latino_Hispanic,surprise,6,6,"[-5.855706214904785, -4.180169582366943, -6.3994221687316895, 1.9985628128051758, 2.6324939727783203, -4.644575119018555, 3.41283917427063]",tensor(0.5874)
neutral_bd732638ba3f2dea51bb3fc72e01bd93,20-29,Male,White,neutral,4,4,"[-1.2762786149978638, -7.506974697113037, -1.7569351196289062, -3.8085036277770996, 3.567082643508911, -2.461758613586426, 0.6774773597717285]",tensor(0.9334)
neutral_2e2634225567f75683576e47a0ab07f7,40-49,Male,Black,neutral,4,4,"[-4.4214396476745605, -1.7148383855819702, -9.126503944396973, 3.83807110786438, 4.2386674880981445, -1.4369720220565796, -7.199996471405029]",tensor(0.5966)
fear_0ba5b19f8f5e813a278b2d080a1dda98,50-59,Male,White,fear,2,4,"[1.2565720081329346, -2.7584614753723145, -4.257676601409912, -3.0619750022888184, 1.7297804355621338, -4.403910160064697, -1.0013432502746582]",tensor(0.5840)
surprise_6088514f7a1443ebaeee774e02a54885,20-29,Female,White,surprise,6,6,"[-5.907005786895752, -11.015122413635254, 3.5871002674102783, 2.1348202228546143, -5.611660003662109, -7.287778854370117, 5.38003396987915]",tensor(0.8296)
sad_ca15b756d7a80bfac293e5f485b75b72,20-29,Female,East Asian,sad,5,4,"[-7.602177143096924, -8.98338508605957, -6.480688571929932, -1.2054327726364136, 9.31570053100586, -2.938011884689331, -2.870656967163086]",tensor(1.0000)
angry_528293b416764fa31115a97005138f9a,50-59,Male,White,angry,0,0,"[7.101495265960693, 2.3795721530914307, -5.185166358947754, -3.068976640701294, -3.6335058212280273, -6.4720988273620605, -3.2278988361358643]",tensor(0.9911)
sad_9f8447f5e42b58f7a1e7fcae17c9c45e,20-29,Male,White,sad,5,4,"[0.5387725830078125, -2.3751134872436523, -3.488022565841675, -7.274441242218018, 1.9767100811004639, 1.1155322790145874, -8.675304412841797]",tensor(0.5962)
fear_a146944256e673864cc88f3f02f253cd,03-09,Male,Latino_Hispanic,fear,2,2,"[-5.388763904571533, -5.210926532745361, 5.867434024810791, -1.5233038663864136, -1.1421111822128296, -2.1069600582122803, -0.45564472675323486]",tensor(0.9963)
fear_052cd5bc602c0768c064ab36e11e4b41,20-29,Female,White,fear,2,2,"[-5.469213485717773, -6.488034248352051, 6.485880374908447, -5.52983283996582, -3.0763373374938965, 5.916825771331787, -4.4361395835876465]",tensor(0.6385)
disgust_120f3c7fe05e870eeabe651ba7ff18ed,03-09,Male,Latino_Hispanic,disgust,1,0,"[5.580749034881592, -2.0939855575561523, -4.625341415405273, -6.743890762329102, -0.5105865597724915, 4.081031799316406, -5.793545722961426]",tensor(0.8157)
sad_8cc0d3b0415ae460b8594ee9d58fe388,20-29,Male,White,sad,5,5,"[-2.3930985927581787, -4.751534938812256, 4.240608215332031, -3.671654224395752, -5.0551557540893555, 5.780467510223389, -4.792868614196777]",tensor(0.8232)
neutral_12c21c169b91e02287eb9a9bc5d2a4aa,00-02,Female,East Asian,neutral,4,4,"[-6.852824687957764, -7.8432230949401855, -3.3333044052124023, -4.4706220626831055, 4.241552829742432, 3.1639463901519775, 1.157219648361206]",tensor(0.7210)
neutral_c2caf6d1a33eb2c16c3744c447fcf9bb,20-29,Female,White,neutral,4,4,"[-1.0625559091567993, -3.360205888748169, -3.0041282176971436, -4.144037246704102, 3.4684228897094727, 0.6064460277557373, -2.6489996910095215]",tensor(0.9317)
sad_0afa687d5f9cd351fc7237fd429e051a,40-49,Male,Latino_Hispanic,sad,5,4,"[-1.5286654233932495, -1.2901862859725952, -6.816037178039551, -2.654189109802246, 2.997459888458252, -2.0850698947906494, 0.036142997443675995]",tensor(0.9207)
angry_4990cab0027df055ba4428822ee97e69,20-29,Female,White,angry,0,1,"[1.2956023216247559, 2.3369622230529785, -3.694897413253784, -4.190330505371094, -0.39896973967552185, -0.5299572944641113, -3.6741719245910645]",tensor(0.6752)
surprise_b196b99997ac5fbc43119d3beda3fc45,20-29,Female,Indian,surprise,6,4,"[-8.128113746643066, -10.118622779846191, -4.823517322540283, -3.8782756328582764, 6.092733383178711, 4.623497009277344, -3.059192180633545]",tensor(0.8128)
angry_5cbace41405fd86b688aca64dd343f35,40-49,Female,White,angry,0,2,"[0.2267918586730957, -7.8194899559021, 5.389668941497803, -2.193326950073242, -4.205962657928467, -4.108614921569824, 0.5203258991241455]",tensor(0.9861)
neutral_8d1a1d5f1af5203f7895e796e00ab8f0,03-09,Male,Latino_Hispanic,neutral,4,4,"[-3.679856300354004, -7.659683704376221, -6.474726676940918, 2.4292688369750977, 4.793384552001953, -3.8372883796691895, 0.30057811737060547]",tensor(0.9045)
happy_d5b04d140984cbca009f2ed28eb0c783,03-09,Male,White,happy,3,3,"[-7.626886367797852, -4.017549991607666, -2.5927956104278564, 8.588175773620605, -3.7242467403411865, -4.347858905792236, -2.2248706817626953]",tensor(1.0000)
sad_19b2f12c9fab1c7183c248820249b6f4,70+,Female,White,sad,5,2,"[-3.3227107524871826, 2.1402387619018555, 7.361428737640381, -9.439348220825195, -7.222553253173828, -2.8456618785858154, -1.0049833059310913]",tensor(0.9943)
sad_059200fc216036a0a2d128e51da1b173,40-49,Male,White,sad,5,3,"[-1.9342066049575806, -3.1545069217681885, -6.646936416625977, 3.4587907791137695, 2.862685203552246, -1.18962562084198, -7.333065986633301]",tensor(0.6384)
happy_d9f18ac0f69e07e5b916550bf9d001d9,60-69,Male,Black,happy,3,3,"[-3.8120498657226562, -2.9431018829345703, -6.814481258392334, 6.5199480056762695, 0.3667961657047272, -7.401658535003662, -0.19461584091186523]",tensor(0.9966)
happy_e697e154a87f34e800735c53ae39fe78,10-19,Male,Indian,happy,3,3,"[-6.77600622177124, -6.308792591094971, -3.7939093112945557, 9.421016693115234, -7.355049133300781, -6.9887166023254395, 4.508059501647949]",tensor(0.9927)
fear_42f29d8e367e26a307937c8c18844a7e,60-69,Male,White,fear,2,2,"[-4.639124393463135, -9.661469459533691, 5.487054824829102, -3.8060524463653564, -2.810433864593506, -5.9766364097595215, 2.307547092437744]",tensor(0.9597)
neutral_5b119f046c8631a06388370aa2aea118,20-29,Female,White,neutral,4,4,"[-6.883590221405029, -7.791078090667725, -7.864415168762207, 3.378237247467041, 5.936619758605957, -1.7046140432357788, -1.6407978534698486]",tensor(0.9273)
angry_4eb4adeb1519e0b3dfc7dfdd07a088a1,03-09,Male,White,angry,0,0,"[4.154916286468506, -6.0050740242004395, -6.012752056121826, -6.413671970367432, 1.480705976486206, 3.356609344482422, -7.103827953338623]",tensor(0.6583)
fear_d610a66cd4e30c9f5ecc775735c6a859,20-29,Male,White,fear,2,2,"[3.1007184982299805, -6.4436774253845215, 6.835114002227783, -4.1086249351501465, -5.56561279296875, -1.4012103080749512, -2.508906364440918]",tensor(0.9763)
sad_a7e55b6ca1cb842c3d3442b59d4fa41f,00-02,Female,White,sad,5,5,"[-2.9269473552703857, -1.74468994140625, -1.5003702640533447, -4.90872859954834, -2.917494058609009, 7.367558479309082, -4.993860244750977]",tensor(0.9997)
fear_c11427bd8190e64abf026f96731b78de,50-59,Male,Indian,fear,2,4,"[-4.088322162628174, -8.2639741897583, 0.5387414693832397, -5.950425148010254, 4.087040901184082, 0.13937032222747803, -6.460568428039551]",tensor(0.9538)
neutral_57fbfa2b0a527d0ad77175e45cd748fc,60-69,Male,White,neutral,4,5,"[-4.480676651000977, -3.160634994506836, -6.24420690536499, -4.708008289337158, 1.8671784400939941, 3.3055484294891357, -1.8350820541381836]",tensor(0.8029)
fear_736d5f6dce63954ecab0e960b080df90,30-39,Male,White,fear,2,4,"[-5.183390140533447, -5.4178080558776855, 1.2979075908660889, -2.116771697998047, 1.362236499786377, -2.9882452487945557, -0.2188144326210022]",tensor(0.4567)
neutral_2a56a5a6db49f7b3f871a2029283a3e4,40-49,Male,White,neutral,4,4,"[2.198700189590454, -4.773890972137451, -8.117369651794434, 2.681492328643799, 6.612973690032959, -5.109644889831543, -11.042082786560059]",tensor(0.9692)
happy_5f1c2dff17b16f088e1ae0d8602029e0,20-29,Female,White,happy,3,3,"[-2.425708532333374, -3.4814646244049072, -4.200971603393555, 5.9918060302734375, -0.6804991960525513, -3.912078380584717, -3.6556859016418457]",tensor(0.9983)
happy_f2f55be9274fb1b72b8d2b3fe544e0ca,20-29,Female,Latino_Hispanic,happy,3,3,"[-4.590402126312256, -4.525450706481934, -4.829185485839844, 8.769818305969238, -1.6433322429656982, -6.181029319763184, -2.034054756164551]",tensor(0.9999)
surprise_990426989ecdc19cae83c8745ef5ac8c,30-39,Male,Middle Eastern,surprise,6,6,"[-0.7297506332397461, -8.47083568572998, 4.222529888153076, -5.282891273498535, -3.214946985244751, -8.68410587310791, 6.751471519470215]",tensor(0.9256)
surprise_3222ab252253390aef9a6c1aec7e63d9,40-49,Female,White,surprise,6,6,"[-6.78016996383667, -6.374321937561035, -1.2605072259902954, 1.4933415651321411, -0.09913802146911621, -4.688553333282471, 2.4215762615203857]",tensor(0.6658)
sad_f3439788c3048f9eb8c28f1799876fb9,30-39,Male,White,sad,5,5,"[2.1554512977600098, -0.27454960346221924, -4.675633907318115, -9.150874137878418, -3.1887922286987305, 4.854886531829834, -2.5401363372802734]",tensor(0.9309)
sad_957b6e4e4c5989f6e8e911e52e57582c,40-49,Male,White,sad,5,5,"[-4.9306535720825195, 0.5295073390007019, -0.5506886839866638, -7.126446723937988, -0.3666021525859833, 2.8207590579986572, -3.9215550422668457]",tensor(0.8486)
fear_c40f3eb38d1ddf84dc315ff032ea35f9,40-49,Male,Latino_Hispanic,fear,2,5,"[0.8580280542373657, -2.2888309955596924, -5.090918064117432, -6.193374156951904, 0.8906657099723816, 2.578181028366089, -3.5291435718536377]",tensor(0.7275)
fear_9fbd266dfb07190a56f35e0976d412da,00-02,Male,White,fear,2,5,"[-4.7590556144714355, -4.807961940765381, -0.21213173866271973, -2.399200916290283, -3.0216875076293945, 0.7276984453201294, -0.27546998858451843]",tensor(0.5456)
disgust_cacf1c839acc416cca16edb849a912eb,50-59,Female,White,disgust,1,3,"[-1.4527150392532349, -1.9519320726394653, -5.420705318450928, 2.626173496246338, -0.03517135605216026, -2.360469341278076, -5.052095413208008]",tensor(0.9053)
fear_f3384f54862daaf431ee4b944a721da7,40-49,Male,White,fear,2,2,"[-2.9873037338256836, -4.841577529907227, 2.2773120403289795, -6.954472064971924, -0.0805453360080719, 1.2551076412200928, -0.6173176169395447]",tensor(0.6597)
neutral_75431a80a9d0a3d877ba690bc6e93eb3,30-39,Male,White,neutral,4,4,"[-3.5661275386810303, -7.511367321014404, -7.784512996673584, -0.6667919158935547, 6.388719081878662, -3.1707961559295654, -1.5322449207305908]",tensor(0.9987)
sad_d0abffe2511f6ec440c3502847a0fc1e,20-29,Female,White,sad,5,4,"[-1.6403334140777588, -3.7049453258514404, -8.027935981750488, 2.0519862174987793, 4.826370716094971, -3.632570505142212, -6.71928071975708]",tensor(0.9395)
fear_a6d6c72e1651e420edc41e7e4422d6a3,30-39,Female,White,fear,2,2,"[-5.94549560546875, -4.728932857513428, 6.601317405700684, -2.808612585067749, -5.127302169799805, 1.6164605617523193, -1.5540943145751953]",tensor(0.9928)
disgust_587eb1c9dd9a5dac2669e7ac4d741442,20-29,Male,White,disgust,1,0,"[5.794362545013428, -7.849101543426514, -2.615565061569214, -7.264935493469238, 4.097784042358398, -7.962353229522705, -4.957439422607422]",tensor(0.8449)
neutral_1f177f29503e7095bb481aa15bc31068,20-29,Female,White,neutral,4,4,"[-0.9501037001609802, -5.081204891204834, -3.9814095497131348, -2.2486605644226074, 5.047673225402832, -1.4433939456939697, -1.8742855787277222]",tensor(0.9942)
sad_7ebab22eb789b9bb8266d5cbf6140b29,30-39,Female,Middle Eastern,sad,5,2,"[2.0366482734680176, -1.6291807889938354, 3.0846049785614014, -16.040863037109375, 1.062994360923767, 0.046427108347415924, -4.953476905822754]",tensor(0.6492)
happy_8264ef0d95c01baa8b6e46c67975acb9,20-29,Female,White,happy,3,3,"[-4.886755466461182, -7.5119709968566895, -8.060271263122559, 6.45927619934082, 5.606464385986328, -4.712570667266846, -4.345017433166504]",tensor(0.7011)
neutral_e4be8b1542f4e384eee951d3d2880a24,10-19,Female,White,neutral,4,4,"[-8.216204643249512, -8.597764015197754, -6.149636745452881, 2.360644817352295, 4.9305739402771, -2.7273619174957275, -2.9362545013427734]",tensor(0.9281)
surprise_b8c4c5287ee1c777ae22590068be923b,20-29,Female,White,surprise,6,3,"[-13.013476371765137, -9.733199119567871, -8.096186637878418, 8.66069507598877, 3.7980706691741943, -11.943922996520996, 2.7770848274230957]",tensor(0.9896)
sad_f35345be61d282d8d45a7251b7841abb,00-02,Female,White,sad,5,4,"[-3.3042311668395996, -4.697920799255371, -5.047924518585205, 0.4342583119869232, 2.4378514289855957, 1.7092041969299316, -5.323720932006836]",tensor(0.6164)
fear_1a451f15d3225bc36ac96d66185cc657,03-09,Male,Latino_Hispanic,fear,2,2,"[-7.776473522186279, -6.24267053604126, 7.579442977905273, -1.5503138303756714, -3.84743070602417, -0.9454244375228882, -0.9908713698387146]",tensor(0.9995)
sad_2e35535b548561dca1c51b3f4c34802c,30-39,Male,Middle Eastern,sad,5,2,"[-1.867558479309082, -10.362524032592773, 1.5856488943099976, 1.3758306503295898, -3.2945492267608643, -3.5340142250061035, -1.140385389328003]",tensor(0.5204)
surprise_86160871972b163bb8342ca657c44832,20-29,Female,White,surprise,6,3,"[-5.116714954376221, -3.553523063659668, -2.3333346843719482, 5.454106330871582, -2.2465367317199707, -4.951962947845459, 1.9934852123260498]",tensor(0.9686)
sad_07355d02c7bd2fea53f1c72eb3b53a74,60-69,Male,White,sad,5,5,"[-3.6270248889923096, -6.2613019943237305, 0.27075767517089844, -8.274888038635254, 1.633339285850525, 7.759538173675537, -4.756901741027832]",tensor(0.9972)
disgust_0ef226554d48e0ead11fea4ec51df390,30-39,Male,White,disgust,1,1,"[0.9408473968505859, 7.752343654632568, -0.5306705832481384, -7.774999618530273, -2.3122479915618896, -1.7853844165802002, -7.173045635223389]",tensor(0.9985)
sad_1f890ddd9176ada8eaac4e4ae201b6f6,30-39,Female,White,sad,5,5,"[1.1540210247039795, 0.12651242315769196, -4.993908405303955, -6.055548667907715, 0.5182347297668457, 4.246451377868652, -3.230173110961914]",tensor(0.9205)
happy_ffd1b84f8a0772d538c78106a48660da,30-39,Male,Black,happy,3,3,"[-3.4030284881591797, -6.314425945281982, -7.701819896697998, 9.421469688415527, 0.45577767491340637, -6.526525020599365, -5.291772842407227]",tensor(0.9999)
