id,age,gender,race,label,y_true,y_pred,logits,conf
sad_4a47f5e74a384fc2bf93c640109828ad,40-49,Female,White,sad,5,4,"[-1.543195366859436, -2.941909074783325, -4.785715103149414, 1.7868918180465698, 4.641768455505371, 1.448216438293457, -3.794186592102051]",tensor(0.9079)
angry_8600572a953707a7533674d7fc8b1888,20-29,Male,White,angry,0,0,"[11.624014854431152, 2.6895458698272705, 4.302150726318359, -7.0823893547058105, -11.342848777770996, -3.2369954586029053, -6.4558000564575195]",tensor(0.9992)
sad_1327bcfe0277f78b29a2df45c7e0831d,03-09,Female,Latino_Hispanic,sad,5,3,"[-4.224370956420898, -1.7045632600784302, -2.7897186279296875, 4.853424549102783, 0.3707001209259033, -1.0853410959243774, -1.9032913446426392]",tensor(0.9832)
surprise_0fed3ae87d5386f9f92dc06da6b17a05,00-02,Female,White,surprise,6,6,"[-2.6203866004943848, -4.568320274353027, -2.014173984527588, -0.3644792437553406, 3.3277931213378906, -4.730343818664551, 5.759193420410156]",tensor(0.9167)
sad_1e37650d755df59c5bdb98b39e799db0,20-29,Female,White,sad,5,4,"[1.439233660697937, -4.218522071838379, -1.3826149702072144, -5.019987106323242, 6.232505798339844, -0.06371408700942993, -1.1261366605758667]",tensor(0.9888)
happy_0a0d340ac5758306630d1929c2061b86,20-29,Male,Black,happy,3,4,"[-3.5604896545410156, -1.8617509603500366, -3.919666051864624, 3.3204150199890137, 4.727511405944824, -3.3361146450042725, -2.149679183959961]",tensor(0.8013)
sad_37d7474ff3ebeb96dd73ba7ee54d80fe,30-39,Male,Black,sad,5,5,"[-3.4190473556518555, 0.1742287278175354, -1.5047584772109985, -1.5056591033935547, -3.2118823528289795, 9.580644607543945, -4.6321258544921875]",tensor(0.9999)
sad_b086178f7543c61b8eb4b94234610ae6,20-29,Male,Indian,sad,5,4,"[-0.3795652985572815, -2.6879308223724365, -4.753788948059082, 0.33571329712867737, 5.532260894775391, 0.9945366382598877, -4.933640003204346]",tensor(0.9811)
fear_7260bc8a6ec76062afaae21382971c2a,20-29,Female,Middle Eastern,fear,2,5,"[-2.45522403717041, -1.6702152490615845, 4.9410271644592285, -4.450180530548096, -5.695191383361816, 6.005856513977051, -1.1296014785766602]",tensor(0.7428)
fear_39557e046a2d525841885d5ec2371af7,40-49,Male,White,fear,2,5,"[-0.5724284648895264, -4.758959770202637, -3.425931930541992, -4.385814189910889, 5.815210819244385, 6.3853960037231445, -3.3282527923583984]",tensor(0.6384)
happy_02a9db2ba06584040b93452eb83223a8,70+,Female,White,happy,3,3,"[-3.733835220336914, -2.470954656600952, -2.4188201427459717, 6.445827007293701, -3.8478198051452637, 1.055333137512207, -1.033351182937622]",tensor(0.9946)
angry_12d16864047ae490e5a6856daa9cba20,20-29,Male,White,angry,0,4,"[-2.6462864875793457, -3.533007860183716, -4.791863441467285, 4.309618949890137, 4.793072700500488, -3.5308380126953125, -1.823745608329773]",tensor(0.6176)
sad_dd3d9f690b55b0595e69952b82f47237,20-29,Female,White,sad,5,5,"[-3.109801769256592, -1.4995962381362915, -1.1895266771316528, 2.0881078243255615, -1.6167651414871216, 2.8142101764678955, -2.048964500427246]",tensor(0.6503)
sad_d8828cde6855e18c8a87bed6af0d1510,20-29,Female,White,sad,5,5,"[-1.818308711051941, -0.1964643895626068, -0.3804497718811035, 1.7575626373291016, -4.164720058441162, 1.98142409324646, -2.8045263290405273]",tensor(0.4902)
sad_abcecb40c3d45bc9ed36256231b81a92,20-29,Male,White,sad,5,4,"[-1.200645089149475, -2.0867464542388916, -2.341012477874756, -1.9136483669281006, 3.4227490425109863, -0.21352694928646088, 0.6463568210601807]",tensor(0.9005)
angry_565cf5ca201f3b3202bd8bf46e10d011,20-29,Male,White,angry,0,4,"[1.4583097696304321, -2.6163814067840576, -4.671463966369629, -1.7577499151229858, 6.450412750244141, -2.2399680614471436, -4.6729736328125]",tensor(0.9927)
neutral_43d0852bcf5dc649d42bbc5a84cb08b3,20-29,Female,White,neutral,4,4,"[-1.9710124731063843, -4.206602096557617, -5.764012813568115, 1.937896490097046, 7.899802207946777, -1.4102615118026733, -2.8198201656341553]",tensor(0.9973)
happy_696cd15844d851ff470324433d58a4b0,20-29,Male,White,happy,3,3,"[-1.5740052461624146, -2.8412582874298096, -2.9792704582214355, 4.443464756011963, 1.8991167545318604, -1.793036937713623, -2.4655847549438477]",tensor(0.9215)
disgust_c29db77f146467675b9a547a32f78fe2,30-39,Male,Middle Eastern,disgust,1,6,"[-2.177274703979492, -1.2960087060928345, 2.8711867332458496, -6.284353733062744, -0.29302212595939636, -2.1545143127441406, 4.4220170974731445]",tensor(0.8149)
neutral_0476ad07c5310846beeff6457b2bf43a,30-39,Male,White,neutral,4,4,"[-0.8162054419517517, -2.1837451457977295, -4.976083278656006, 3.0916762351989746, 4.853918075561523, -3.537869453430176, -2.2477879524230957]",tensor(0.8496)
neutral_3d9f9c418a11c8a91b213f5496d97533,00-02,Female,East Asian,neutral,4,6,"[-2.306812286376953, -3.9738943576812744, 0.5342029929161072, -3.1007394790649414, 1.9084844589233398, -2.2867205142974854, 5.2466864585876465]",tensor(0.9561)
sad_652893c8033269a4b24b6b364cdabb83,03-09,Female,White,sad,5,5,"[-2.1426689624786377, -0.9534702897071838, -0.2937923073768616, 0.17570644617080688, -2.1297993659973145, 4.615309238433838, -2.588305711746216]",tensor(0.9746)
angry_9b1fd1d4116b851364760884d7054205,20-29,Male,White,angry,0,0,"[2.9386329650878906, 0.7575607299804688, 1.7462575435638428, -0.6635622382164001, -6.246814727783203, -4.402972221374512, 1.013744592666626]",tensor(0.6288)
neutral_d15d502b9f88281164f98e049d82925d,40-49,Male,White,neutral,4,4,"[0.02233395352959633, -3.1567490100860596, -4.238262176513672, -1.3062231540679932, 4.578834533691406, 3.672926664352417, -3.3790881633758545]",tensor(0.7050)
fear_520946fe2484192e409466f3000b1336,40-49,Male,Latino_Hispanic,fear,2,4,"[1.3826457262039185, -3.1662025451660156, -1.1308397054672241, -5.1593546867370605, 3.959003210067749, 2.520707607269287, -1.5123608112335205]",tensor(0.7549)
happy_41e82c1791f48cca03c7421aeb8dcf40,10-19,Female,Black,happy,3,3,"[-2.95682430267334, -2.3177993297576904, -2.3301842212677, 5.003403186798096, -1.3926355838775635, -2.3327577114105225, 0.7291889786720276]",tensor(0.9824)
sad_c3f84c5cd353aa656e452524fe2573d8,60-69,Female,Latino_Hispanic,sad,5,5,"[-3.9967613220214844, -2.973083734512329, -4.608246803283691, 0.9749566316604614, 1.9626059532165527, 8.242351531982422, -4.303439140319824]",tensor(0.9974)
sad_99ce705dcad1eae1529aab03c6b59358,40-49,Male,White,sad,5,6,"[-2.721195697784424, -3.861175537109375, 1.5119296312332153, -5.170419216156006, 2.5921242237091064, 1.3303693532943726, 2.859743118286133]",tensor(0.4450)
neutral_61d116bcb660d2fcbf5584ae4e7ccd9d,10-19,Female,White,neutral,4,4,"[-0.8088132739067078, -3.541534662246704, -3.9071526527404785, 2.5509512424468994, 4.839175224304199, -0.7223677039146423, -3.47873854637146]",tensor(0.9014)
surprise_21bad02af387b852fe64a020be410de9,40-49,Female,Latino_Hispanic,surprise,6,3,"[-3.0253958702087402, -2.1381962299346924, -2.4233388900756836, 5.688037872314453, -0.03460334986448288, -3.4997541904449463, -0.9068525433540344]",tensor(0.9944)
angry_84d57890bca8fd9408779cef0c7741a1,40-49,Male,White,angry,0,5,"[0.3672531843185425, -0.2303500473499298, -0.5354629158973694, -3.50321626663208, 0.9629031419754028, 1.6778450012207031, -1.8961169719696045]",tensor(0.4877)
neutral_283940eda3c5f01d5f4967ec9323fcb1,20-29,Male,White,neutral,4,4,"[-1.002039909362793, -1.7975088357925415, -2.9924473762512207, 0.7129291892051697, 4.101167678833008, 0.5511745810508728, -2.4720053672790527]",tensor(0.9315)
angry_1922d58aa5992eec184510d06555922f,30-39,Male,White,angry,0,0,"[2.3563618659973145, -1.8561288118362427, -1.3756093978881836, -2.020298480987549, -0.7529981136322021, -2.6870574951171875, 1.908260703086853]",tensor(0.5743)
neutral_a70fefe1e93bc5f210779d2f5ba68ffe,30-39,Male,White,neutral,4,4,"[-0.17995312809944153, -4.619039535522461, -4.655569553375244, -1.0282779932022095, 8.090594291687012, 0.46448206901550293, -3.221862316131592]",tensor(0.9991)
fear_37d661a673fc4ef4576bef21346648b1,30-39,Male,East Asian,fear,2,2,"[-0.8521109819412231, -2.6934092044830322, 7.325743675231934, -5.100062847137451, -1.3356525897979736, -1.6703687906265259, 0.44916942715644836]",tensor(0.9983)
surprise_ca92dcd52a632220d10067ff666110dc,50-59,Male,White,surprise,6,6,"[0.09973649680614471, -3.313460350036621, 3.644839286804199, -3.366762638092041, -3.090238332748413, -2.736541509628296, 5.469103813171387]",tensor(0.8571)
fear_f3d15a6ced65385f05fd84637005fa41,20-29,Male,Black,fear,2,6,"[-2.184426784515381, -3.8843448162078857, 2.1459555625915527, -5.062404155731201, 0.6658816337585449, 2.0819103717803955, 2.71041202545166]",tensor(0.4463)
neutral_4ee05381ef769590559d1db313a85bb1,30-39,Male,White,neutral,4,4,"[-2.0176210403442383, -5.068399906158447, -6.28021764755249, 2.180570602416992, 10.362359046936035, -2.0321266651153564, -5.338070869445801]",tensor(0.9997)
angry_4adc0ec97bd04d70b1332fb9cc751ddb,40-49,Female,White,angry,0,1,"[1.825872540473938, 1.9668699502944946, -1.7548364400863647, -4.070942401885986, 0.5804228782653809, 1.1992111206054688, -2.78183913230896]",tensor(0.3820)
sad_9f93ee921a061ac82c751e82d2859cc0,30-39,Female,White,sad,5,4,"[-2.295949935913086, -0.2757869064807892, -3.6352906227111816, 1.6165130138397217, 2.513061046600342, 1.6824783086776733, -4.518840789794922]",tensor(0.5218)
angry_c844d7ec472fe7f5b3662d2f417d134c,00-02,Male,White,angry,0,0,"[4.8554205894470215, -1.28578519821167, -1.5440500974655151, -6.4387407302856445, 0.836007833480835, 3.537379026412964, -4.821094036102295]",tensor(0.7755)
fear_6fecc023ff51384a6f52077c584e484d,40-49,Male,White,fear,2,4,"[-0.6796116232872009, 0.268521785736084, -0.6839928030967712, -1.3850098848342896, 1.4552172422409058, -0.7515072226524353, -1.9431384801864624]",tensor(0.5737)
sad_21b703dfd83a9e22c544873fb9f0e556,10-19,Female,East Asian,sad,5,5,"[-0.6692100763320923, 0.17615699768066406, -2.768617630004883, -3.03887939453125, 0.12010325491428375, 7.229870796203613, -4.651488780975342]",tensor(0.9979)
surprise_a365ac8f68409d39175f65b644d804ee,10-19,Male,Latino_Hispanic,surprise,6,4,"[-3.7774410247802734, -4.694597244262695, -4.942705154418945, 4.18007755279541, 4.428352355957031, -2.8312788009643555, 1.228236198425293]",tensor(0.5488)
neutral_bd732638ba3f2dea51bb3fc72e01bd93,20-29,Male,White,neutral,4,4,"[-0.5300020575523376, -4.93683385848999, -1.0231775045394897, -3.187605381011963, 5.195429801940918, -0.482211172580719, 1.190339207649231]",tensor(0.9736)
neutral_2e2634225567f75683576e47a0ab07f7,40-49,Male,Black,neutral,4,3,"[-0.9079037308692932, -2.3393547534942627, -3.926494836807251, 4.505661487579346, 2.969857931137085, -1.5982286930084229, -4.727140426635742]",tensor(0.8174)
fear_0ba5b19f8f5e813a278b2d080a1dda98,50-59,Male,White,fear,2,3,"[0.09294998645782471, 0.6021785140037537, -3.7669546604156494, 1.6897194385528564, 1.2541263103485107, -1.6655079126358032, -4.442415237426758]",tensor(0.4489)
surprise_6088514f7a1443ebaeee774e02a54885,20-29,Female,White,surprise,6,3,"[-3.0514373779296875, -2.9730565547943115, -0.1412794142961502, 4.492076873779297, -1.5512726306915283, -4.430036544799805, 0.998945951461792]",tensor(0.9581)
sad_ca15b756d7a80bfac293e5f485b75b72,20-29,Female,East Asian,sad,5,4,"[-2.2532334327697754, -2.8394393920898438, -3.264024257659912, 1.3717738389968872, 4.2466630935668945, 0.1840483695268631, -0.8520074486732483]",tensor(0.9237)
angry_528293b416764fa31115a97005138f9a,50-59,Male,White,angry,0,0,"[4.442293643951416, 2.599449872970581, -1.1920419931411743, -4.0539870262146, -4.096900939941406, -2.685767412185669, -2.2496674060821533]",tensor(0.8588)
sad_9f8447f5e42b58f7a1e7fcae17c9c45e,20-29,Male,White,sad,5,4,"[-2.8309755325317383, -3.2557857036590576, -3.542001247406006, 1.0869802236557007, 6.426740646362305, -0.08110447227954865, -3.309468984603882]",tensor(0.9935)
fear_a146944256e673864cc88f3f02f253cd,03-09,Male,Latino_Hispanic,fear,2,4,"[-4.494043350219727, -4.606815338134766, -1.8134299516677856, -1.5926743745803833, 4.579387187957764, 3.3314905166625977, 0.8751552700996399]",tensor(0.7600)
fear_052cd5bc602c0768c064ab36e11e4b41,20-29,Female,White,fear,2,3,"[-4.659183025360107, -2.2902650833129883, -0.979629397392273, 3.7875447273254395, -3.3130979537963867, 2.6672403812408447, -2.4997785091400146]",tensor(0.7463)
disgust_120f3c7fe05e870eeabe651ba7ff18ed,03-09,Male,Latino_Hispanic,disgust,1,5,"[1.235296607017517, -0.8717749714851379, -0.4910351634025574, -3.154979705810547, 0.12900881469249725, 3.42036509513855, -2.1904163360595703]",tensor(0.8415)
sad_8cc0d3b0415ae460b8594ee9d58fe388,20-29,Male,White,sad,5,5,"[-0.8752616047859192, -0.029151983559131622, 0.4366929531097412, -2.55856990814209, -6.905819892883301, 9.816875457763672, -4.2614336013793945]",tensor(0.9998)
neutral_12c21c169b91e02287eb9a9bc5d2a4aa,00-02,Female,East Asian,neutral,4,4,"[-4.838809490203857, -4.7651262283325195, -1.9317901134490967, -1.051453948020935, 3.734405279159546, 3.30702805519104, 0.7759144902229309]",tensor(0.5826)
neutral_c2caf6d1a33eb2c16c3744c447fcf9bb,20-29,Female,White,neutral,4,4,"[-2.022843599319458, -3.163449287414551, -3.549433708190918, -2.4683189392089844, 6.554415702819824, 0.19697396457195282, 0.2111295759677887]",tensor(0.9961)
sad_0afa687d5f9cd351fc7237fd429e051a,40-49,Male,Latino_Hispanic,sad,5,4,"[0.3836759328842163, -1.2345571517944336, -3.9034924507141113, 0.6759606003761292, 3.1234817504882812, -1.980771780014038, -1.1498229503631592]",tensor(0.8440)
angry_4990cab0027df055ba4428822ee97e69,20-29,Female,White,angry,0,6,"[-1.7657278776168823, -2.1839523315429688, -0.39552080631256104, -1.1407523155212402, -0.7881409525871277, -3.874210834503174, 5.441155433654785]",tensor(0.9925)
surprise_b196b99997ac5fbc43119d3beda3fc45,20-29,Female,Indian,surprise,6,4,"[-2.947788953781128, -4.676665306091309, -1.379663348197937, -4.924654006958008, 5.539740562438965, 3.478013038635254, 1.1212502717971802]",tensor(0.8768)
angry_5cbace41405fd86b688aca64dd343f35,40-49,Female,White,angry,0,0,"[0.688727080821991, -1.578755497932434, -0.05115853622555733, -0.5871062874794006, -2.304157257080078, 0.6798221468925476, -1.2998991012573242]",tensor(0.3292)
neutral_8d1a1d5f1af5203f7895e796e00ab8f0,03-09,Male,Latino_Hispanic,neutral,4,4,"[-3.8186721801757812, -4.420534133911133, -4.765575885772705, 1.6535664796829224, 6.4940185546875, 0.3893124759197235, -0.2887897193431854]",tensor(0.9888)
happy_d5b04d140984cbca009f2ed28eb0c783,03-09,Male,White,happy,3,3,"[-5.0203423500061035, -3.6338698863983154, -3.388594150543213, 9.747063636779785, -2.8064112663269043, -2.8808913230895996, -0.4997852146625519]",tensor(1.0000)
sad_19b2f12c9fab1c7183c248820249b6f4,70+,Female,White,sad,5,4,"[1.3650953769683838, -2.0514962673187256, -1.5927979946136475, -5.01357889175415, 1.8846371173858643, 1.743477463722229, -0.06959256529808044]",tensor(0.3765)
sad_059200fc216036a0a2d128e51da1b173,40-49,Male,White,sad,5,4,"[0.5702096223831177, -2.8038675785064697, -5.148331165313721, 3.7951200008392334, 3.99111270904541, -2.049131155014038, -4.769737720489502]",tensor(0.5381)
happy_d9f18ac0f69e07e5b916550bf9d001d9,60-69,Male,Black,happy,3,3,"[-2.3049163818359375, -1.6562732458114624, -2.948782444000244, 6.184642314910889, -1.1639378070831299, -2.6308538913726807, -1.5846306085586548]",tensor(0.9981)
happy_e697e154a87f34e800735c53ae39fe78,10-19,Male,Indian,happy,3,6,"[-3.3930797576904297, -3.031587839126587, -1.9686051607131958, 3.9162702560424805, -1.8224064111709595, -4.0921831130981445, 4.183895111083984]",tensor(0.5646)
fear_42f29d8e367e26a307937c8c18844a7e,60-69,Male,White,fear,2,6,"[-1.874511480331421, -3.0792911052703857, 1.0006062984466553, 1.8806614875793457, -2.156299591064453, -4.7085723876953125, 4.276545524597168]",tensor(0.8823)
neutral_5b119f046c8631a06388370aa2aea118,20-29,Female,White,neutral,4,4,"[-3.907356023788452, -2.2938499450683594, -4.682908535003662, 4.0011162757873535, 5.465250015258789, -1.8021936416625977, -2.1707699298858643]",tensor(0.8110)
angry_4eb4adeb1519e0b3dfc7dfdd07a088a1,03-09,Male,White,angry,0,4,"[2.999166965484619, -0.8874046206474304, -3.7178144454956055, -4.208652973175049, 3.8971056938171387, 2.992385149002075, -6.008672714233398]",tensor(0.5491)
fear_d610a66cd4e30c9f5ecc775735c6a859,20-29,Male,White,fear,2,2,"[2.449321746826172, -2.283879280090332, 4.819303035736084, -3.3171396255493164, -3.65255069732666, -4.20670223236084, -0.5196338891983032]",tensor(0.9093)
sad_a7e55b6ca1cb842c3d3442b59d4fa41f,00-02,Female,White,sad,5,5,"[-2.2382633686065674, -0.2941271960735321, -1.0753374099731445, -1.5499552488327026, -0.9666590690612793, 5.450375080108643, -1.4578617811203003]",tensor(0.9914)
fear_c11427bd8190e64abf026f96731b78de,50-59,Male,Indian,fear,2,4,"[-3.090620994567871, -4.0207672119140625, -6.291957855224609, 0.6904588341712952, 7.686336517333984, -2.525897741317749, -1.2426979541778564]",tensor(0.9989)
neutral_57fbfa2b0a527d0ad77175e45cd748fc,60-69,Male,White,neutral,4,4,"[-3.9200499057769775, -5.847539901733398, -3.0377495288848877, -3.1846940517425537, 5.542237758636475, 5.471383094787598, 1.125645399093628]",tensor(0.5144)
fear_736d5f6dce63954ecab0e960b080df90,30-39,Male,White,fear,2,4,"[-0.2811698615550995, -2.356572389602661, -0.07658205181360245, -2.1522233486175537, 2.192840099334717, 1.8595483303070068, -2.8194923400878906]",tensor(0.5170)
neutral_2a56a5a6db49f7b3f871a2029283a3e4,40-49,Male,White,neutral,4,4,"[0.09302777051925659, -2.2449381351470947, -1.7789438962936401, 0.19733014702796936, 2.9403297901153564, -2.883437395095825, -3.1007180213928223]",tensor(0.8755)
happy_5f1c2dff17b16f088e1ae0d8602029e0,20-29,Female,White,happy,3,3,"[-2.9113407135009766, -1.4595896005630493, -3.180624485015869, 5.751675605773926, 0.1242607980966568, -1.2360376119613647, -2.7601780891418457]",tensor(0.9943)
happy_f2f55be9274fb1b72b8d2b3fe544e0ca,20-29,Female,Latino_Hispanic,happy,3,3,"[-2.918447494506836, -2.1742606163024902, -1.8075896501541138, 5.606863498687744, -2.6368114948272705, -1.945953607559204, 0.8241038918495178]",tensor(0.9897)
surprise_990426989ecdc19cae83c8745ef5ac8c,30-39,Male,Middle Eastern,surprise,6,6,"[3.1588656902313232, -3.662863254547119, 4.16837215423584, -1.4045096635818481, -4.715556621551514, -6.894372940063477, 4.599046230316162]",tensor(0.5292)
surprise_3222ab252253390aef9a6c1aec7e63d9,40-49,Female,White,surprise,6,4,"[-4.653119087219238, -5.0517988204956055, -2.765872001647949, 2.3010756969451904, 3.8594188690185547, -4.304840087890625, 3.337125301361084]",tensor(0.5538)
sad_f3439788c3048f9eb8c28f1799876fb9,30-39,Male,White,sad,5,5,"[-1.2246311902999878, -2.5298385620117188, -2.872190475463867, -2.0147695541381836, 0.8922720551490784, 6.561744689941406, -2.0039632320404053]",tensor(0.9956)
sad_957b6e4e4c5989f6e8e911e52e57582c,40-49,Male,White,sad,5,4,"[-1.0086530447006226, -4.692568778991699, -5.626254081726074, -1.788310170173645, 7.894644260406494, 2.7342894077301025, -3.406061887741089]",tensor(0.9941)
fear_c40f3eb38d1ddf84dc315ff032ea35f9,40-49,Male,Latino_Hispanic,fear,2,5,"[-0.38967105746269226, -1.933542013168335, -1.5970287322998047, -3.037020683288574, 0.10630254447460175, 6.83371114730835, -2.508575916290283]",tensor(0.9976)
fear_9fbd266dfb07190a56f35e0976d412da,00-02,Male,White,fear,2,5,"[-3.8387889862060547, -1.5679882764816284, -1.247029423713684, 0.606002926826477, 0.8408523201942444, 0.8589635491371155, -0.9274740815162659]",tensor(0.3179)
disgust_cacf1c839acc416cca16edb849a912eb,50-59,Female,White,disgust,1,3,"[-3.124258279800415, -2.8628571033477783, -4.11749267578125, 9.406610488891602, -0.43533992767333984, -3.338347911834717, -3.628218650817871]",tensor(0.9999)
fear_f3384f54862daaf431ee4b944a721da7,40-49,Male,White,fear,2,5,"[-1.8895643949508667, 0.1010890081524849, 2.0991568565368652, -4.023208141326904, -2.8019442558288574, 3.9682743549346924, -1.898058533668518]",tensor(0.8458)
neutral_75431a80a9d0a3d877ba690bc6e93eb3,30-39,Male,White,neutral,4,4,"[-3.7753725051879883, -5.098368167877197, -3.786240577697754, 1.795049786567688, 6.10215950012207, -2.883023500442505, 1.1563223600387573]",tensor(0.9796)
sad_d0abffe2511f6ec440c3502847a0fc1e,20-29,Female,White,sad,5,4,"[-2.773904800415039, -2.808877468109131, -3.722217321395874, 0.401785671710968, 4.220076084136963, 2.3597724437713623, -3.3072142601013184]",tensor(0.8473)
fear_a6d6c72e1651e420edc41e7e4422d6a3,30-39,Female,White,fear,2,2,"[-2.5728535652160645, -3.0177533626556396, 5.843017578125, -1.7514393329620361, -6.310286998748779, 1.834441900253296, 1.1235359907150269]",tensor(0.9728)
disgust_587eb1c9dd9a5dac2669e7ac4d741442,20-29,Male,White,disgust,1,4,"[-0.2688475251197815, -2.023859977722168, -1.6007813215255737, -1.6901487112045288, 2.5346360206604004, -2.5555777549743652, 0.7566297054290771]",tensor(0.7832)
neutral_1f177f29503e7095bb481aa15bc31068,20-29,Female,White,neutral,4,4,"[-1.4248355627059937, -3.044687509536743, -2.9778356552124023, -1.846691608428955, 5.320156097412109, 1.427307367324829, -1.185365080833435]",tensor(0.9763)
sad_7ebab22eb789b9bb8266d5cbf6140b29,30-39,Female,Middle Eastern,sad,5,4,"[0.7614856362342834, -1.1727107763290405, -1.3308806419372559, -3.2112302780151367, 3.2213211059570312, -0.6892170310020447, -1.2211823463439941]",tensor(0.8758)
happy_8264ef0d95c01baa8b6e46c67975acb9,20-29,Female,White,happy,3,3,"[-3.0554330348968506, -3.2715539932250977, -5.303064346313477, 7.208803653717041, 3.0348644256591797, -1.1081292629241943, -4.680181503295898]",tensor(0.9845)
neutral_e4be8b1542f4e384eee951d3d2880a24,10-19,Female,White,neutral,4,3,"[-3.7351560592651367, -2.7538416385650635, -1.7628830671310425, 3.6940886974334717, -1.3053345680236816, -0.09386298060417175, 0.37465134263038635]",tensor(0.9328)
surprise_b8c4c5287ee1c777ae22590068be923b,20-29,Female,White,surprise,6,3,"[-3.9874675273895264, -3.417604684829712, -2.558300018310547, 8.65677261352539, -3.2646830081939697, -4.26869010925293, 0.7906864881515503]",tensor(0.9996)
sad_f35345be61d282d8d45a7251b7841abb,00-02,Female,White,sad,5,3,"[-1.7504137754440308, -3.042581558227539, -3.643960475921631, 4.500545978546143, 2.057469129562378, -0.7064822316169739, -2.429245948791504]",tensor(0.9123)
fear_1a451f15d3225bc36ac96d66185cc657,03-09,Male,Latino_Hispanic,fear,2,3,"[-4.835477828979492, -3.69382643699646, -0.41674336791038513, 3.6836037635803223, -0.7442280650138855, -1.5474376678466797, 2.1135778427124023]",tensor(0.8047)
sad_2e35535b548561dca1c51b3f4c34802c,30-39,Male,Middle Eastern,sad,5,2,"[-0.5177378058433533, -3.6365954875946045, 0.9623419046401978, -0.23463377356529236, -0.8290008306503296, -2.776829481124878, 0.5967409014701843]",tensor(0.4125)
surprise_86160871972b163bb8342ca657c44832,20-29,Female,White,surprise,6,3,"[-2.9731974601745605, -2.5772736072540283, -1.613459587097168, 5.215332508087158, -2.599747657775879, -3.4441754817962646, 2.311182975769043]",tensor(0.9459)
sad_07355d02c7bd2fea53f1c72eb3b53a74,60-69,Male,White,sad,5,5,"[0.033416155725717545, -4.172406196594238, -1.6014260053634644, -6.010031223297119, 2.229825258255005, 7.8596320152282715, -1.8513628244400024]",tensor(0.9959)
disgust_0ef226554d48e0ead11fea4ec51df390,30-39,Male,White,disgust,1,1,"[1.8893150091171265, 2.2395009994506836, -1.32731032371521, -3.3260765075683594, -0.5384598970413208, -0.3107369840145111, -3.2118706703186035]",tensor(0.5316)
sad_1f890ddd9176ada8eaac4e4ae201b6f6,30-39,Female,White,sad,5,5,"[-1.137652039527893, 0.24939191341400146, 0.14540047943592072, -4.781589984893799, -0.8984690308570862, 6.380254745483398, -2.9802865982055664]",tensor(0.9946)
