id,age,gender,race,label,y_true,y_pred,logits,conf
angry_8600572a953707a7533674d7fc8b1888,20-29,Male,White,angry,0,0,"[8.015366554260254, -3.031566858291626, -0.31387317180633545, -0.4525824189186096, -6.068361759185791, -4.633551120758057, -4.193434715270996]",tensor(0.9995)
sad_1327bcfe0277f78b29a2df45c7e0831d,03-09,Female,Latino_Hispanic,sad,5,3,"[-3.2903940677642822, -6.161577224731445, -2.8342478275299072, 6.378570079803467, -4.964518070220947, -0.0814242884516716, -4.339792251586914]",tensor(0.9982)
surprise_0fed3ae87d5386f9f92dc06da6b17a05,00-02,Female,White,surprise,6,4,"[-6.305270195007324, -10.207529067993164, -6.3498640060424805, -2.5526609420776367, 6.674108028411865, -3.843630790710449, 1.3529515266418457]",tensor(0.9950)
sad_1e37650d755df59c5bdb98b39e799db0,20-29,Female,White,sad,5,5,"[1.6080162525177002, -2.0175130367279053, -5.208144187927246, -4.673334121704102, 2.210721015930176, 3.3608012199401855, -4.998306751251221]",tensor(0.6688)
happy_0a0d340ac5758306630d1929c2061b86,20-29,Male,Black,happy,3,4,"[-5.748783111572266, -5.570457458496094, -1.4029678106307983, -2.202883243560791, 4.718961238861084, -7.0307135581970215, -0.18326634168624878]",tensor(0.9894)
sad_37d7474ff3ebeb96dd73ba7ee54d80fe,30-39,Male,Black,sad,5,5,"[0.6043218374252319, -7.914494514465332, -2.2009384632110596, -2.01082706451416, -4.398083686828613, 6.391913414001465, -8.483158111572266]",tensor(0.9965)
sad_b086178f7543c61b8eb4b94234610ae6,20-29,Male,Indian,sad,5,5,"[0.26353269815444946, -8.82307243347168, -8.125228881835938, -2.2053139209747314, 2.1599159240722656, 2.9061572551727295, -8.121504783630371]",tensor(0.6446)
fear_7260bc8a6ec76062afaae21382971c2a,20-29,Female,Middle Eastern,fear,2,2,"[-1.095290184020996, -8.39322566986084, 5.175485610961914, -7.1585164070129395, -4.086545467376709, 1.5170857906341553, 1.0735280513763428]",tensor(0.9576)
fear_39557e046a2d525841885d5ec2371af7,40-49,Male,White,fear,2,0,"[3.3095953464508057, -6.350651741027832, -0.474751353263855, -11.31139850616455, 3.1617801189422607, -1.0482722520828247, -3.7327404022216797]",tensor(0.5266)
happy_02a9db2ba06584040b93452eb83223a8,70+,Female,White,happy,3,3,"[-6.181329250335693, -5.69696569442749, -1.9185659885406494, 8.245161056518555, -6.625188827514648, -4.252811431884766, 1.7015913724899292]",tensor(0.9985)
angry_12d16864047ae490e5a6856daa9cba20,20-29,Male,White,angry,0,3,"[-6.829288482666016, -7.635565757751465, -9.706157684326172, 5.618009090423584, 5.44539737701416, -3.682873487472534, -5.098951816558838]",tensor(0.5430)
sad_dd3d9f690b55b0595e69952b82f47237,20-29,Female,White,sad,5,5,"[-4.242126941680908, -6.586199760437012, -2.894848585128784, 3.9265503883361816, -4.645326137542725, 5.23028039932251, -4.784426212310791]",tensor(0.7862)
sad_d8828cde6855e18c8a87bed6af0d1510,20-29,Female,White,sad,5,5,"[-2.4923272132873535, -2.280578851699829, -1.0233509540557861, 0.27059605717658997, -4.9360127449035645, 2.128696918487549, -4.382251262664795]",tensor(0.8176)
sad_abcecb40c3d45bc9ed36256231b81a92,20-29,Male,White,sad,5,4,"[-0.2360672950744629, -1.0022028684616089, -7.305042743682861, -2.233691453933716, 3.084495782852173, -4.7351274490356445, -5.450380325317383]",tensor(0.9448)
angry_565cf5ca201f3b3202bd8bf46e10d011,20-29,Male,White,angry,0,4,"[3.325299024581909, -10.360421180725098, -9.796189308166504, -6.284766674041748, 6.266315937042236, 0.6891741156578064, -6.669402599334717]",tensor(0.9464)
neutral_43d0852bcf5dc649d42bbc5a84cb08b3,20-29,Female,White,neutral,4,4,"[-2.3887059688568115, -7.485997200012207, -6.126633167266846, -2.9255847930908203, 5.791932582855225, -2.175589084625244, -1.4074935913085938]",tensor(0.9985)
happy_696cd15844d851ff470324433d58a4b0,20-29,Male,White,happy,3,4,"[-3.7117018699645996, -2.981064796447754, -7.558697700500488, 1.4545990228652954, 2.7523744106292725, -4.841278076171875, -2.3760900497436523]",tensor(0.7786)
disgust_c29db77f146467675b9a547a32f78fe2,30-39,Male,Middle Eastern,disgust,1,2,"[-1.7243144512176514, -0.05001772195100784, 1.6709027290344238, -5.51740837097168, -0.7227637767791748, -2.494147539138794, -2.081796884536743]",tensor(0.7443)
neutral_0476ad07c5310846beeff6457b2bf43a,30-39,Male,White,neutral,4,4,"[-4.400847911834717, -5.835964202880859, -11.526273727416992, 1.2927305698394775, 9.40885066986084, -11.047182083129883, -5.5621562004089355]",tensor(0.9997)
neutral_3d9f9c418a11c8a91b213f5496d97533,00-02,Female,East Asian,neutral,4,4,"[-10.301726341247559, -7.40596342086792, -3.177083969116211, -4.65485954284668, 5.221225261688232, -2.9130568504333496, 2.216886281967163]",tensor(0.9522)
sad_652893c8033269a4b24b6b364cdabb83,03-09,Female,White,sad,5,5,"[-1.8765705823898315, -3.181055784225464, -0.34634560346603394, -3.793154001235962, -6.454988479614258, 10.82792854309082, -9.67400074005127]",tensor(1.0000)
angry_9b1fd1d4116b851364760884d7054205,20-29,Male,White,angry,0,0,"[3.9750266075134277, 0.6566265821456909, -0.19015492498874664, -1.567463755607605, -4.374364376068115, -2.957742929458618, -1.7156437635421753]",tensor(0.9432)
neutral_d15d502b9f88281164f98e049d82925d,40-49,Male,White,neutral,4,4,"[-1.043627381324768, -1.7263600826263428, -4.234175205230713, -4.867382526397705, 2.1599979400634766, -1.1933165788650513, -3.114187717437744]",tensor(0.9060)
fear_520946fe2484192e409466f3000b1336,40-49,Male,Latino_Hispanic,fear,2,4,"[3.2360763549804688, -5.661150932312012, -2.8578150272369385, -5.440802574157715, 3.273076295852661, -0.9823489189147949, -6.57000207901001]",tensor(0.5050)
happy_41e82c1791f48cca03c7421aeb8dcf40,10-19,Female,Black,happy,3,3,"[-4.854757308959961, -5.283329010009766, -4.60102653503418, 8.161109924316406, -2.270167350769043, -5.011817932128906, -3.854412078857422]",tensor(1.0000)
sad_c3f84c5cd353aa656e452524fe2573d8,60-69,Female,Latino_Hispanic,sad,5,5,"[-5.078885555267334, -2.345806121826172, -5.982734203338623, -2.247872829437256, -2.1159627437591553, 4.510530948638916, -0.48846352100372314]",tensor(0.9897)
sad_99ce705dcad1eae1529aab03c6b59358,40-49,Male,White,sad,5,4,"[-5.0637526512146, -7.423396587371826, -1.067625880241394, -3.7372729778289795, 2.854205846786499, 0.15018519759178162, 2.2965543270111084]",tensor(0.6020)
neutral_61d116bcb660d2fcbf5584ae4e7ccd9d,10-19,Female,White,neutral,4,4,"[-1.7577762603759766, -9.902618408203125, -10.725844383239746, 0.31617555022239685, 6.286773681640625, 1.5560722351074219, -9.034830093383789]",tensor(0.9884)
surprise_21bad02af387b852fe64a020be410de9,40-49,Female,Latino_Hispanic,surprise,6,3,"[-2.6481029987335205, -2.131261110305786, -3.864236354827881, 1.9453165531158447, 1.1403884887695312, -3.7168822288513184, -1.0649375915527344]",tensor(0.6536)
angry_84d57890bca8fd9408779cef0c7741a1,40-49,Male,White,angry,0,0,"[5.354454517364502, -8.057158470153809, -5.651668071746826, -4.701290130615234, 2.633866786956787, 0.649739682674408, -5.55287504196167]",tensor(0.9303)
neutral_283940eda3c5f01d5f4967ec9323fcb1,20-29,Male,White,neutral,4,4,"[0.12471598386764526, -6.95496129989624, -12.062026977539062, 1.497222661972046, 5.880879878997803, -0.7969402074813843, -10.041492462158203]",tensor(0.9834)
angry_1922d58aa5992eec184510d06555922f,30-39,Male,White,angry,0,5,"[-4.805027484893799, -3.137446641921997, -7.699246406555176, -3.3326690196990967, 1.4742720127105713, 5.118762493133545, -8.70119571685791]",tensor(0.9740)
neutral_a70fefe1e93bc5f210779d2f5ba68ffe,30-39,Male,White,neutral,4,4,"[0.6251142621040344, -3.5187089443206787, -2.834212303161621, -4.92690896987915, 4.005496978759766, -0.6151350736618042, -7.068612098693848]",tensor(0.9564)
fear_37d661a673fc4ef4576bef21346648b1,30-39,Male,East Asian,fear,2,6,"[-5.6930155754089355, -7.503139972686768, 4.282604217529297, -6.058798789978027, -1.4950882196426392, -1.687981367111206, 5.741652011871338]",tensor(0.8105)
surprise_ca92dcd52a632220d10067ff666110dc,50-59,Male,White,surprise,6,0,"[2.486236333847046, -3.2524704933166504, -0.2937791347503662, -8.340551376342773, 0.5823848843574524, -4.48745584487915, 1.7847305536270142]",tensor(0.5844)
fear_f3d15a6ced65385f05fd84637005fa41,20-29,Male,Black,fear,2,4,"[-9.617350578308105, -11.908478736877441, 3.6607553958892822, -8.340352058410645, 3.8801889419555664, 3.70141339302063, 1.7950770854949951]",tensor(0.3619)
neutral_4ee05381ef769590559d1db313a85bb1,30-39,Male,White,neutral,4,4,"[-0.598635196685791, -6.081617832183838, -6.606322288513184, -1.9920909404754639, 4.881340503692627, 0.9612667560577393, -5.039759159088135]",tensor(0.9755)
angry_4adc0ec97bd04d70b1332fb9cc751ddb,40-49,Female,White,angry,0,1,"[2.6184473037719727, 2.76460337638855, -3.744917154312134, -7.167908668518066, -1.9073123931884766, 1.5955541133880615, -4.801914691925049]",tensor(0.4574)
sad_9f93ee921a061ac82c751e82d2859cc0,30-39,Female,White,sad,5,5,"[-2.2341301441192627, -3.575674295425415, -6.266472816467285, -2.134355068206787, 0.5133357048034668, 3.5769829750061035, -6.307059288024902]",tensor(0.9489)
angry_c844d7ec472fe7f5b3662d2f417d134c,00-02,Male,White,angry,0,0,"[10.089353561401367, -4.0913519859313965, -5.549830913543701, -12.282865524291992, -3.6260204315185547, 2.4250948429107666, -4.960219383239746]",tensor(0.9995)
fear_6fecc023ff51384a6f52077c584e484d,40-49,Male,White,fear,2,1,"[-4.513530731201172, 1.149629831314087, -0.11991488933563232, -2.3146636486053467, 0.14815214276313782, -0.07577800750732422, -4.535947799682617]",tensor(0.5050)
sad_21b703dfd83a9e22c544873fb9f0e556,10-19,Female,East Asian,sad,5,5,"[0.1549585610628128, -3.523789644241333, -0.964111328125, -5.534390926361084, -4.007840633392334, 7.290496826171875, -4.529848098754883]",tensor(0.9989)
surprise_a365ac8f68409d39175f65b644d804ee,10-19,Male,Latino_Hispanic,surprise,6,3,"[-5.553496360778809, -5.633106708526611, -7.313425064086914, 4.329057693481445, 2.981645107269287, -2.34472918510437, -0.8901329636573792]",tensor(0.7895)
neutral_bd732638ba3f2dea51bb3fc72e01bd93,20-29,Male,White,neutral,4,4,"[0.2733043134212494, -8.138198852539062, -2.532773733139038, -3.4363574981689453, 4.209416389465332, -1.7575011253356934, -1.3339827060699463]",tensor(0.9731)
neutral_2e2634225567f75683576e47a0ab07f7,40-49,Male,Black,neutral,4,4,"[0.25718632340431213, 1.1646913290023804, -10.963191032409668, -3.2224249839782715, 3.6827948093414307, -1.930964469909668, -13.525158882141113]",tensor(0.8946)
fear_0ba5b19f8f5e813a278b2d080a1dda98,50-59,Male,White,fear,2,4,"[2.159148931503296, -8.02517032623291, -10.4680757522583, 2.4361581802368164, 4.760278224945068, -4.485534191131592, -8.396941184997559]",tensor(0.8531)
surprise_6088514f7a1443ebaeee774e02a54885,20-29,Female,White,surprise,6,6,"[-5.821619987487793, -7.769469261169434, -0.5417867302894592, 3.233565092086792, -2.3292665481567383, -5.13324499130249, 5.444996356964111]",tensor(0.8989)
sad_ca15b756d7a80bfac293e5f485b75b72,20-29,Female,East Asian,sad,5,4,"[-5.494731903076172, -5.238168716430664, -6.639438629150391, -0.7250881791114807, 5.266813278198242, -0.22314521670341492, -1.7766213417053223]",tensor(0.9925)
angry_528293b416764fa31115a97005138f9a,50-59,Male,White,angry,0,0,"[3.0831377506256104, 0.6841278672218323, -6.413870334625244, -1.8632999658584595, -2.3168106079101562, -1.9273936748504639, -7.280206203460693]",tensor(0.9015)
sad_9f8447f5e42b58f7a1e7fcae17c9c45e,20-29,Male,White,sad,5,4,"[-0.43471384048461914, -7.155028820037842, -9.20024299621582, -10.897375106811523, 6.919305324554443, 5.161317348480225, -9.778372764587402]",tensor(0.8525)
fear_a146944256e673864cc88f3f02f253cd,03-09,Male,Latino_Hispanic,fear,2,4,"[-4.897373676300049, -4.803826808929443, -2.0277774333953857, 0.5249866247177124, 2.0634005069732666, 0.6347146034240723, -2.195347309112549]",tensor(0.6724)
fear_052cd5bc602c0768c064ab36e11e4b41,20-29,Female,White,fear,2,5,"[-5.014444828033447, -4.7632904052734375, 4.17152738571167, -3.9892418384552, -5.539262294769287, 4.245169162750244, -2.7467620372772217]",tensor(0.5180)
disgust_120f3c7fe05e870eeabe651ba7ff18ed,03-09,Male,Latino_Hispanic,disgust,1,5,"[2.3733701705932617, -3.340364694595337, -1.266911268234253, -8.972517967224121, 0.11458081752061844, 3.744460344314575, -8.231663703918457]",tensor(0.7765)
sad_8cc0d3b0415ae460b8594ee9d58fe388,20-29,Male,White,sad,5,5,"[-2.866260290145874, -5.5602874755859375, 4.55166482925415, -2.6572914123535156, -6.786350250244141, 7.264492034912109, -5.2173542976379395]",tensor(0.9377)
neutral_12c21c169b91e02287eb9a9bc5d2a4aa,00-02,Female,East Asian,neutral,4,5,"[-5.336224555969238, -5.326704502105713, -1.2152783870697021, -2.040470600128174, 1.3834890127182007, 2.0727148056030273, -0.872761070728302]",tensor(0.6213)
neutral_c2caf6d1a33eb2c16c3744c447fcf9bb,20-29,Female,White,neutral,4,4,"[-0.03656729683279991, -3.2065253257751465, -3.2421112060546875, -3.330392837524414, 3.256294012069702, -4.187173366546631, -0.8735169172286987]",tensor(0.9449)
sad_0afa687d5f9cd351fc7237fd429e051a,40-49,Male,Latino_Hispanic,sad,5,4,"[-1.9590517282485962, -4.842573642730713, -10.735828399658203, -2.81229305267334, 6.987249851226807, 0.5733687877655029, -8.985279083251953]",tensor(0.9982)
angry_4990cab0027df055ba4428822ee97e69,20-29,Female,White,angry,0,0,"[4.111476898193359, -0.49382877349853516, -3.8123230934143066, -6.37720251083374, -0.6935027837753296, -3.9595258235931396, -1.3735579252243042]",tensor(0.9775)
surprise_b196b99997ac5fbc43119d3beda3fc45,20-29,Female,Indian,surprise,6,4,"[-5.7883806228637695, -5.791286468505859, -1.1735339164733887, -4.577012538909912, 2.897454261779785, 2.3487629890441895, -0.22210896015167236]",tensor(0.6098)
angry_5cbace41405fd86b688aca64dd343f35,40-49,Female,White,angry,0,0,"[3.441971778869629, -3.284959077835083, 1.731087565422058, -0.711605429649353, -3.262751817703247, -4.287606716156006, -0.8651326298713684]",tensor(0.8246)
neutral_8d1a1d5f1af5203f7895e796e00ab8f0,03-09,Male,Latino_Hispanic,neutral,4,4,"[-2.906780481338501, -7.285397052764893, -6.718436241149902, 2.5091052055358887, 3.0625672340393066, -5.0911760330200195, 0.028129111975431442]",tensor(0.6150)
happy_d5b04d140984cbca009f2ed28eb0c783,03-09,Male,White,happy,3,3,"[-8.402080535888672, -5.670363426208496, -4.25321626663208, 8.813323020935059, -3.273158073425293, -6.044267654418945, -0.44136756658554077]",tensor(0.9999)
sad_19b2f12c9fab1c7183c248820249b6f4,70+,Female,White,sad,5,1,"[-2.02018141746521, 1.7183253765106201, 0.3374132812023163, -4.386770725250244, -1.1668775081634521, -2.65730881690979, -1.5425795316696167]",tensor(0.7225)
sad_059200fc216036a0a2d128e51da1b173,40-49,Male,White,sad,5,4,"[2.1111443042755127, -4.673549175262451, -9.423304557800293, -0.2633763253688812, 4.782687187194824, -2.9115538597106934, -7.589331150054932]",tensor(0.9293)
happy_d9f18ac0f69e07e5b916550bf9d001d9,60-69,Male,Black,happy,3,3,"[-1.1162608861923218, 0.13133418560028076, -6.807286739349365, 4.654343128204346, -1.2275898456573486, -5.837441921234131, -4.503592014312744]",tensor(0.9834)
happy_e697e154a87f34e800735c53ae39fe78,10-19,Male,Indian,happy,3,3,"[-7.348841190338135, -5.03038215637207, -3.9026758670806885, 7.68654203414917, -4.144323348999023, -9.435755729675293, 3.492791175842285]",tensor(0.9851)
fear_42f29d8e367e26a307937c8c18844a7e,60-69,Male,White,fear,2,6,"[-3.6393418312072754, -7.104456901550293, -2.139598846435547, -0.017275657504796982, -2.089365243911743, -6.30243444442749, 2.529353141784668]",tensor(0.9092)
neutral_5b119f046c8631a06388370aa2aea118,20-29,Female,White,neutral,4,4,"[-4.70573616027832, -5.718427658081055, -7.778975486755371, 3.291254758834839, 3.8417696952819824, -3.17108154296875, -0.10607094317674637]",tensor(0.6261)
angry_4eb4adeb1519e0b3dfc7dfdd07a088a1,03-09,Male,White,angry,0,0,"[5.235644340515137, -3.7746479511260986, -5.4633402824401855, -9.105775833129883, 0.40823209285736084, 1.7768949270248413, -4.894814491271973]",tensor(0.9619)
fear_d610a66cd4e30c9f5ecc775735c6a859,20-29,Male,White,fear,2,2,"[1.3353122472763062, -4.468965530395508, 6.844958305358887, -5.021322250366211, -6.502565860748291, -1.5347868204116821, -2.2637553215026855]",tensor(0.9956)
sad_a7e55b6ca1cb842c3d3442b59d4fa41f,00-02,Female,White,sad,5,5,"[-3.115978479385376, -0.38747847080230713, -0.8024747967720032, -8.91213321685791, -5.930016040802002, 9.782386779785156, -6.592268943786621]",tensor(0.9999)
fear_c11427bd8190e64abf026f96731b78de,50-59,Male,Indian,fear,2,4,"[1.886085867881775, -8.358838081359863, -6.081490993499756, -1.0187090635299683, 6.051655292510986, -13.597877502441406, -5.057348728179932]",tensor(0.9839)
neutral_57fbfa2b0a527d0ad77175e45cd748fc,60-69,Male,White,neutral,4,5,"[-5.377244472503662, -4.409639835357666, -4.929858684539795, -3.609035015106201, 1.876381754875183, 4.10699462890625, -1.6673585176467896]",tensor(0.8998)
fear_736d5f6dce63954ecab0e960b080df90,30-39,Male,White,fear,2,0,"[4.008214950561523, -4.438472270965576, -1.9830158948898315, -7.044410705566406, 0.07488521188497543, -0.39406895637512207, -5.305752277374268]",tensor(0.9665)
neutral_2a56a5a6db49f7b3f871a2029283a3e4,40-49,Male,White,neutral,4,0,"[3.9996702671051025, -2.6305129528045654, -5.95602560043335, -0.9910687804222107, 2.009225845336914, -6.959358215332031, -7.132246017456055]",tensor(0.8735)
happy_5f1c2dff17b16f088e1ae0d8602029e0,20-29,Female,White,happy,3,3,"[-2.0181329250335693, -2.5526204109191895, -5.982975006103516, 6.291805744171143, -1.3317458629608154, -3.264130115509033, -6.083817958831787]",tensor(0.9990)
happy_f2f55be9274fb1b72b8d2b3fe544e0ca,20-29,Female,Latino_Hispanic,happy,3,3,"[-5.744471073150635, -3.49126935005188, -4.3834309577941895, 8.719720840454102, -4.881706237792969, -6.567478656768799, 0.6392187476158142]",tensor(0.9997)
surprise_990426989ecdc19cae83c8745ef5ac8c,30-39,Male,Middle Eastern,surprise,6,6,"[0.14882774651050568, -2.973935842514038, 2.9204013347625732, -2.770219326019287, -3.4956791400909424, -5.8154826164245605, 3.550100803375244]",tensor(0.6368)
surprise_3222ab252253390aef9a6c1aec7e63d9,40-49,Female,White,surprise,6,4,"[-5.1273512840271, -6.6255011558532715, -5.356286525726318, 1.8149513006210327, 2.415226459503174, -4.329520225524902, -0.7044206261634827]",tensor(0.6269)
sad_f3439788c3048f9eb8c28f1799876fb9,30-39,Male,White,sad,5,0,"[1.4046975374221802, 0.8233696222305298, -2.692783832550049, -4.4490461349487305, -2.277907371520996, 0.513465940952301, -4.991916179656982]",tensor(0.4961)
sad_957b6e4e4c5989f6e8e911e52e57582c,40-49,Male,White,sad,5,5,"[-3.153775691986084, -5.189679145812988, -3.823383331298828, -5.879975318908691, 2.5560426712036133, 6.103737831115723, -6.41055965423584]",tensor(0.9719)
fear_c40f3eb38d1ddf84dc315ff032ea35f9,40-49,Male,Latino_Hispanic,fear,2,1,"[0.43707552552223206, 3.10429310798645, -3.03509783744812, -8.124739646911621, -0.608653724193573, 1.7252311706542969, -4.89238166809082]",tensor(0.7417)
fear_9fbd266dfb07190a56f35e0976d412da,00-02,Male,White,fear,2,5,"[-3.427969455718994, -5.155983924865723, 2.362992763519287, -4.549342632293701, -3.4292044639587402, 4.807003021240234, -2.648050546646118]",tensor(0.9191)
disgust_cacf1c839acc416cca16edb849a912eb,50-59,Female,White,disgust,1,3,"[-2.2893543243408203, -2.206657886505127, -5.745853900909424, 4.305774211883545, -1.2548457384109497, -4.540677547454834, -3.069425106048584]",tensor(0.9925)
fear_f3384f54862daaf431ee4b944a721da7,40-49,Male,White,fear,2,5,"[-1.6262892484664917, -8.09867000579834, 1.7843276262283325, -8.260629653930664, 0.9104625582695007, 2.0646939277648926, -1.6184450387954712]",tensor(0.4715)
neutral_75431a80a9d0a3d877ba690bc6e93eb3,30-39,Male,White,neutral,4,4,"[-6.216798782348633, -8.909371376037598, -7.856403827667236, 1.7822829484939575, 7.785425186157227, -5.862572193145752, -3.4105982780456543]",tensor(0.9975)
sad_d0abffe2511f6ec440c3502847a0fc1e,20-29,Female,White,sad,5,4,"[-2.645766496658325, -8.990636825561523, -13.183712005615234, -4.23149299621582, 6.551602363586426, 5.722179412841797, -7.7408952713012695]",tensor(0.6962)
fear_a6d6c72e1651e420edc41e7e4422d6a3,30-39,Female,White,fear,2,2,"[-5.711276054382324, -1.7759703397750854, 3.64989972114563, -3.667966604232788, -3.1453473567962646, 1.4073259830474854, -3.4666013717651367]",tensor(0.8983)
disgust_587eb1c9dd9a5dac2669e7ac4d741442,20-29,Male,White,disgust,1,2,"[-2.4531688690185547, -6.070878028869629, 2.559718370437622, -5.8741583824157715, 0.03219380974769592, -6.322895526885986, 0.9128323197364807]",tensor(0.7814)
neutral_1f177f29503e7095bb481aa15bc31068,20-29,Female,White,neutral,4,5,"[0.10209418833255768, -6.757877349853516, -7.89569091796875, -4.376641750335693, 3.7150113582611084, 3.8407230377197266, -7.018368721008301]",tensor(0.5247)
sad_7ebab22eb789b9bb8266d5cbf6140b29,30-39,Female,Middle Eastern,sad,5,4,"[-5.781735420227051, -8.81535816192627, 0.810580849647522, -9.74084758758545, 3.5467641353607178, 2.926152467727661, -1.3147138357162476]",tensor(0.6210)
happy_8264ef0d95c01baa8b6e46c67975acb9,20-29,Female,White,happy,3,3,"[-3.283081531524658, -5.953900337219238, -7.373457431793213, 4.43717622756958, 4.137654781341553, -2.1798737049102783, -5.970312595367432]",tensor(0.5737)
neutral_e4be8b1542f4e384eee951d3d2880a24,10-19,Female,White,neutral,4,4,"[-6.036602973937988, -3.7717714309692383, -7.812186241149902, 1.1405292749404907, 3.505347728729248, -3.25614333152771, -4.583899021148682]",tensor(0.9122)
surprise_b8c4c5287ee1c777ae22590068be923b,20-29,Female,White,surprise,6,3,"[-7.928102016448975, -7.6158671379089355, -4.387390613555908, 6.668290138244629, 0.01386438962072134, -8.500724792480469, 1.513351321220398]",tensor(0.9930)
sad_f35345be61d282d8d45a7251b7841abb,00-02,Female,White,sad,5,5,"[-3.3585734367370605, -7.648818492889404, -4.014088153839111, -1.1965686082839966, 2.810424327850342, 3.3328590393066406, -3.743210554122925]",tensor(0.6224)
fear_1a451f15d3225bc36ac96d66185cc657,03-09,Male,Latino_Hispanic,fear,2,5,"[-4.315271854400635, -4.630025386810303, 0.9059420824050903, -0.6774437427520752, -0.5357718467712402, 1.2270822525024414, -0.4409639835357666]",tensor(0.4462)
sad_2e35535b548561dca1c51b3f4c34802c,30-39,Male,Middle Eastern,sad,5,2,"[-5.2154741287231445, -7.105031490325928, 1.6816999912261963, -2.971234083175659, -2.1013238430023193, 1.081108808517456, -3.571411609649658]",tensor(0.6301)
surprise_86160871972b163bb8342ca657c44832,20-29,Female,White,surprise,6,3,"[-5.893330097198486, -5.053734302520752, -3.2278783321380615, 6.404763698577881, -3.5555379390716553, -5.2936859130859375, 2.8635754585266113]",tensor(0.9717)
sad_07355d02c7bd2fea53f1c72eb3b53a74,60-69,Male,White,sad,5,5,"[-0.1951095461845398, -3.305326223373413, -1.4284894466400146, -9.690418243408203, -0.6660565733909607, 8.220052719116211, -7.467086315155029]",tensor(0.9996)
disgust_0ef226554d48e0ead11fea4ec51df390,30-39,Male,White,disgust,1,1,"[3.7860875129699707, 6.424442768096924, -6.356039524078369, -9.950109481811523, -0.6958299875259399, -0.09993136674165726, -6.5794501304626465]",tensor(0.9313)
sad_1f890ddd9176ada8eaac4e4ae201b6f6,30-39,Female,White,sad,5,0,"[2.6251609325408936, -2.60023832321167, -5.140183925628662, -8.16693115234375, 1.57017183303833, 2.2876486778259277, -2.8328826427459717]",tensor(0.4827)
happy_ffd1b84f8a0772d538c78106a48660da,30-39,Male,Black,happy,3,3,"[0.5712689161300659, -4.977702617645264, -9.711175918579102, 7.923346519470215, -3.00020432472229, -10.511185646057129, -3.095243215560913]",tensor(0.9993)
fear_aca9cec7ef3dc881623f040581d69b83,30-39,Male,East Asian,fear,2,0,"[4.293570518493652, -0.04456980526447296, -5.719066143035889, -5.662668228149414, -1.454231858253479, -3.289799213409424, -3.9539363384246826]",tensor(0.9832)
