id,age,gender,race,label,y_true,y_pred,logits,conf
neutral_43d0852bcf5dc649d42bbc5a84cb08b3,20-29,Female,White,neutral,4,4,"[-3.133314847946167, -3.990753650665283, -3.8567612171173096, 0.6473298668861389, 6.895750522613525, 1.455494999885559, -3.5618438720703125]",tensor(0.9937)
happy_696cd15844d851ff470324433d58a4b0,20-29,Male,White,happy,3,3,"[-2.1895551681518555, -2.263761520385742, -2.729231119155884, 6.608534336090088, -1.0274031162261963, -2.7794950008392334, -1.294958233833313]",tensor(0.9987)
disgust_c29db77f146467675b9a547a32f78fe2,30-39,Male,Middle Eastern,disgust,1,6,"[-1.7058466672897339, -1.174009919166565, 0.6054632067680359, -4.262235164642334, -2.7081212997436523, -1.152176022529602, 1.5980684757232666]",tensor(0.6451)
neutral_0476ad07c5310846beeff6457b2bf43a,30-39,Male,White,neutral,4,4,"[-4.199345111846924, -4.547482013702393, -5.304675102233887, 3.732628345489502, 6.086842060089111, -0.3012176752090454, -2.836179256439209]",tensor(0.9117)
neutral_3d9f9c418a11c8a91b213f5496d97533,00-02,Female,East Asian,neutral,4,6,"[-4.522047519683838, -4.909032821655273, 0.9702150225639343, -3.4132320880889893, 1.6045531034469604, -2.271573305130005, 6.842583179473877]",tensor(0.9918)
sad_652893c8033269a4b24b6b364cdabb83,03-09,Female,White,sad,5,5,"[-2.798142194747925, -1.463738203048706, -2.7989184856414795, 1.7184251546859741, -0.010455241426825523, 5.729768753051758, -5.891847133636475]",tensor(0.9780)
angry_9b1fd1d4116b851364760884d7054205,20-29,Male,White,angry,0,2,"[-0.46046069264411926, -1.0507498979568481, 2.3163228034973145, 0.3159295916557312, -4.37139368057251, -1.8871957063674927, 0.050235994160175323]",tensor(0.7397)
neutral_d15d502b9f88281164f98e049d82925d,40-49,Male,White,neutral,4,4,"[-0.5011566877365112, -3.8232998847961426, -3.4473764896392822, -1.361019253730774, 5.453964710235596, 1.9370734691619873, -4.089421272277832]",tensor(0.9674)
fear_520946fe2484192e409466f3000b1336,40-49,Male,Latino_Hispanic,fear,2,2,"[-1.3886828422546387, 0.9791241884231567, 3.42991042137146, -3.4326601028442383, -1.2656867504119873, -1.6923900842666626, -0.4795726537704468]",tensor(0.8846)
happy_41e82c1791f48cca03c7421aeb8dcf40,10-19,Female,Black,happy,3,3,"[-2.330052137374878, -1.7048869132995605, -2.475510835647583, 6.2596964836120605, -1.7550758123397827, -2.912928581237793, -0.6160711050033569]",tensor(0.9978)
sad_c3f84c5cd353aa656e452524fe2573d8,60-69,Female,Latino_Hispanic,sad,5,4,"[-1.3294309377670288, -2.3356165885925293, -4.786949634552002, -3.333611249923706, 5.822216510772705, 2.058990955352783, -2.020642042160034]",tensor(0.9758)
sad_99ce705dcad1eae1529aab03c6b59358,40-49,Male,White,sad,5,6,"[-4.024327278137207, -4.7458295822143555, -0.7153173685073853, -2.4897313117980957, 0.7904051542282104, 0.38503602147102356, 4.274181842803955]",tensor(0.9439)
neutral_61d116bcb660d2fcbf5584ae4e7ccd9d,10-19,Female,White,neutral,4,4,"[-2.3182830810546875, -4.561925888061523, -4.413821697235107, 1.3336886167526245, 6.859155178070068, -0.1266261786222458, -3.5720555782318115]",tensor(0.9950)
surprise_21bad02af387b852fe64a020be410de9,40-49,Female,Latino_Hispanic,surprise,6,3,"[-2.656745672225952, -1.7251465320587158, -2.317694902420044, 4.77854585647583, -1.901167631149292, -3.5716285705566406, 1.6621750593185425]",tensor(0.9535)
angry_84d57890bca8fd9408779cef0c7741a1,40-49,Male,White,angry,0,4,"[3.507985830307007, -2.0402016639709473, -4.615725994110107, -2.472607135772705, 3.7416179180145264, 0.8113048672676086, -5.368353366851807]",tensor(0.5404)
neutral_283940eda3c5f01d5f4967ec9323fcb1,20-29,Male,White,neutral,4,4,"[-1.4067476987838745, -1.311823844909668, -2.750049591064453, -0.24969039857387543, 5.058633804321289, -0.5314268469810486, -4.699894428253174]",tensor(0.9877)
angry_1922d58aa5992eec184510d06555922f,30-39,Male,White,angry,0,4,"[-1.0813915729522705, -3.5588107109069824, -4.336099147796631, -3.4758806228637695, 5.80810022354126, -0.768240749835968, 0.16659913957118988]",tensor(0.9939)
neutral_a70fefe1e93bc5f210779d2f5ba68ffe,30-39,Male,White,neutral,4,4,"[-0.3465363681316376, -2.8542377948760986, -2.025615930557251, -1.935379147529602, 4.433228969573975, 0.5714169144630432, -3.0764319896698]",tensor(0.9672)
fear_37d661a673fc4ef4576bef21346648b1,30-39,Male,East Asian,fear,2,2,"[-3.121312379837036, -1.731857419013977, 5.084823131561279, -3.009824752807617, -1.1050394773483276, -2.111947774887085, -0.05611889064311981]",tensor(0.9898)
surprise_ca92dcd52a632220d10067ff666110dc,50-59,Male,White,surprise,6,6,"[-1.2929590940475464, -2.9222402572631836, 2.832249879837036, -2.9669580459594727, -0.6870244145393372, -4.1602606773376465, 3.578749418258667]",tensor(0.6671)
fear_f3d15a6ced65385f05fd84637005fa41,20-29,Male,Black,fear,2,6,"[-3.062840461730957, -6.359672546386719, 3.6801934242248535, -1.4510658979415894, -3.4094505310058594, -4.303183078765869, 8.141353607177734]",tensor(0.9885)
neutral_4ee05381ef769590559d1db313a85bb1,30-39,Male,White,neutral,4,4,"[-1.6796919107437134, -3.062411308288574, -4.2340006828308105, 0.17317157983779907, 5.812159061431885, -1.5625678300857544, -1.06354820728302]",tensor(0.9941)
angry_4adc0ec97bd04d70b1332fb9cc751ddb,40-49,Female,White,angry,0,4,"[2.999617338180542, -2.170548439025879, -2.595299482345581, -2.940143346786499, 3.4297704696655273, 0.5407030582427979, -4.619620323181152]",tensor(0.5834)
sad_9f93ee921a061ac82c751e82d2859cc0,30-39,Female,White,sad,5,3,"[-1.7204763889312744, -1.3648293018341064, -2.289543390274048, 2.306408166885376, -0.7694864869117737, 2.1306238174438477, -2.9838688373565674]",tensor(0.5146)
angry_c844d7ec472fe7f5b3662d2f417d134c,00-02,Male,White,angry,0,0,"[5.774696350097656, -2.0604705810546875, -4.506190776824951, -6.470936298370361, 1.7683560848236084, 2.910574197769165, -5.034154415130615]",tensor(0.9296)
fear_6fecc023ff51384a6f52077c584e484d,40-49,Male,White,fear,2,4,"[-2.676565170288086, -0.2527555227279663, -0.2631102204322815, -1.4966243505477905, 1.5458331108093262, 1.0862152576446533, -4.0939860343933105]",tensor(0.4934)
sad_21b703dfd83a9e22c544873fb9f0e556,10-19,Female,East Asian,sad,5,5,"[-1.0730677843093872, -2.1866955757141113, -1.607054591178894, -1.1093820333480835, 0.9877146482467651, 4.549361705780029, -4.069629192352295]",tensor(0.9625)
surprise_a365ac8f68409d39175f65b644d804ee,10-19,Male,Latino_Hispanic,surprise,6,3,"[-3.174438238143921, -2.6849374771118164, -2.9629433155059814, 3.395914316177368, 0.7884093523025513, -2.5658366680145264, 1.5265649557113647]",tensor(0.8091)
neutral_bd732638ba3f2dea51bb3fc72e01bd93,20-29,Male,White,neutral,4,5,"[-2.8049113750457764, -3.2187819480895996, -0.19682250916957855, -1.6827460527420044, 1.2481815814971924, 1.5341606140136719, -0.8144304752349854]",tensor(0.4795)
neutral_2e2634225567f75683576e47a0ab07f7,40-49,Male,Black,neutral,4,3,"[-2.850255012512207, -3.222306728363037, -5.994367599487305, 5.251931667327881, 5.1585283279418945, -1.892687201499939, -4.249741554260254]",tensor(0.5230)
fear_0ba5b19f8f5e813a278b2d080a1dda98,50-59,Male,White,fear,2,3,"[-1.629408597946167, -0.4178912937641144, -1.8354980945587158, 2.4821300506591797, -1.1980266571044922, -1.4519362449645996, -0.8829315900802612]",tensor(0.8590)
surprise_6088514f7a1443ebaeee774e02a54885,20-29,Female,White,surprise,6,6,"[-2.638582944869995, -4.413888454437256, 1.7975813150405884, 0.11018296331167221, 0.47521620988845825, -6.52425479888916, 2.9269635677337646]",tensor(0.6786)
sad_ca15b756d7a80bfac293e5f485b75b72,20-29,Female,East Asian,sad,5,4,"[-2.3924152851104736, -5.242804527282715, -3.7113044261932373, -0.6981756687164307, 7.979206085205078, 0.1807871162891388, -1.8774120807647705]",tensor(0.9993)
angry_528293b416764fa31115a97005138f9a,50-59,Male,White,angry,0,0,"[3.718153238296509, 2.9770383834838867, -4.499691009521484, -3.2001447677612305, 1.078674554824829, -4.904402256011963, -2.206899404525757]",tensor(0.6443)
sad_9f8447f5e42b58f7a1e7fcae17c9c45e,20-29,Male,White,sad,5,4,"[-0.042108144611120224, -2.3268189430236816, -3.2835471630096436, -2.7467422485351562, 3.918534755706787, 2.728233575820923, -3.9071617126464844]",tensor(0.7533)
fear_a146944256e673864cc88f3f02f253cd,03-09,Male,Latino_Hispanic,fear,2,2,"[-2.7595345973968506, -1.8470029830932617, 5.7793450355529785, -2.439934730529785, -2.5960159301757812, -0.2888358533382416, -0.7436257600784302]",tensor(0.9951)
fear_052cd5bc602c0768c064ab36e11e4b41,20-29,Female,White,fear,2,3,"[-3.6609764099121094, -1.628899097442627, -0.24500198662281036, 3.1595661640167236, -2.018038749694824, 1.960526466369629, -3.4279959201812744]",tensor(0.7401)
disgust_120f3c7fe05e870eeabe651ba7ff18ed,03-09,Male,Latino_Hispanic,disgust,1,0,"[2.2393267154693604, -0.40080809593200684, -0.16495424509048462, -4.631655216217041, 1.2552175521850586, 1.3113354444503784, -4.103334426879883]",tensor(0.5172)
sad_8cc0d3b0415ae460b8594ee9d58fe388,20-29,Male,White,sad,5,5,"[-4.232422828674316, -1.5047721862792969, 4.529211044311523, -3.5609405040740967, -2.859431266784668, 4.944823741912842, -3.6789257526397705]",tensor(0.6015)
neutral_12c21c169b91e02287eb9a9bc5d2a4aa,00-02,Female,East Asian,neutral,4,4,"[-3.6565256118774414, -5.898102283477783, -2.2161176204681396, -2.732900381088257, 4.454967975616455, 3.653881311416626, -1.244449257850647]",tensor(0.6875)
neutral_c2caf6d1a33eb2c16c3744c447fcf9bb,20-29,Female,White,neutral,4,4,"[-2.8863043785095215, -4.0726165771484375, -0.8798070549964905, -3.4739181995391846, 4.2248921394348145, 0.7929108738899231, 0.8209104537963867]",tensor(0.9318)
sad_0afa687d5f9cd351fc7237fd429e051a,40-49,Male,Latino_Hispanic,sad,5,4,"[-0.2429930418729782, -3.0965828895568848, -4.715615749359131, -2.7212164402008057, 6.404444217681885, 1.5864027738571167, -3.1284666061401367]",tensor(0.9904)
angry_4990cab0027df055ba4428822ee97e69,20-29,Female,White,angry,0,0,"[6.019979476928711, 1.3263286352157593, -1.3721994161605835, -5.7615251541137695, -1.4282550811767578, -2.2019407749176025, -2.376049757003784]",tensor(0.9893)
surprise_b196b99997ac5fbc43119d3beda3fc45,20-29,Female,Indian,surprise,6,6,"[-2.924806833267212, -3.43452787399292, -1.6465485095977783, -1.880080223083496, 2.808353900909424, -2.4192516803741455, 4.2084736824035645]",tensor(0.7973)
angry_5cbace41405fd86b688aca64dd343f35,40-49,Female,White,angry,0,5,"[-2.39471173286438, 0.3578767776489258, 0.26585742831230164, 0.5631014108657837, -3.499155044555664, 1.2891566753387451, -3.44337797164917]",tensor(0.4387)
neutral_8d1a1d5f1af5203f7895e796e00ab8f0,03-09,Male,Latino_Hispanic,neutral,4,4,"[-2.1964824199676514, -3.5593419075012207, -3.891339063644409, 1.3088322877883911, 6.121616840362549, -1.475508451461792, -2.528939962387085]",tensor(0.9909)
happy_d5b04d140984cbca009f2ed28eb0c783,03-09,Male,White,happy,3,3,"[-2.103308916091919, -1.749735951423645, -2.7617645263671875, 6.966655254364014, -2.3917784690856934, -0.6898038983345032, -3.571038007736206]",tensor(0.9991)
sad_19b2f12c9fab1c7183c248820249b6f4,70+,Female,White,sad,5,5,"[0.7347477078437805, -2.876753330230713, -0.6766586899757385, -7.3657402992248535, 0.1023223027586937, 1.6063646078109741, 1.2186814546585083]",tensor(0.4111)
sad_059200fc216036a0a2d128e51da1b173,40-49,Male,White,sad,5,4,"[-1.5838145017623901, -3.0395874977111816, -5.372680187225342, 4.008370876312256, 4.082438945770264, -0.5263481736183167, -4.8205695152282715]",tensor(0.5147)
happy_d9f18ac0f69e07e5b916550bf9d001d9,60-69,Male,Black,happy,3,3,"[-3.86734676361084, -3.2516307830810547, -4.255314350128174, 8.056029319763184, 1.1037225723266602, -3.662006139755249, -2.4418628215789795]",tensor(0.9990)
happy_e697e154a87f34e800735c53ae39fe78,10-19,Male,Indian,happy,3,3,"[-3.274125337600708, -2.37473464012146, -2.7471468448638916, 7.471078395843506, -2.799088954925537, -2.9845197200775146, 0.14228612184524536]",tensor(0.9992)
fear_42f29d8e367e26a307937c8c18844a7e,60-69,Male,White,fear,2,6,"[-5.375559329986572, -4.334342956542969, 0.013360383920371532, 0.793386697769165, 0.06551945954561234, -3.1665704250335693, 3.419154405593872]",tensor(0.8753)
neutral_5b119f046c8631a06388370aa2aea118,20-29,Female,White,neutral,4,4,"[-4.344536304473877, -3.9749951362609863, -4.294726848602295, 3.567525625228882, 5.935703754425049, 0.42630988359451294, -4.153345108032227]",tensor(0.9109)
angry_4eb4adeb1519e0b3dfc7dfdd07a088a1,03-09,Male,White,angry,0,5,"[1.9884891510009766, -1.8553262948989868, -4.267935276031494, -1.8081294298171997, 1.244876742362976, 2.6853578090667725, -4.490096569061279]",tensor(0.5687)
fear_d610a66cd4e30c9f5ecc775735c6a859,20-29,Male,White,fear,2,2,"[-0.4435867369174957, -3.7011053562164307, 7.670892238616943, -3.7183706760406494, -5.360079288482666, -3.2379424571990967, 1.9328978061676025]",tensor(0.9964)
sad_a7e55b6ca1cb842c3d3442b59d4fa41f,00-02,Female,White,sad,5,5,"[-2.727147340774536, -2.4139962196350098, -0.5216740369796753, -3.069314479827881, -1.9215667247772217, 8.346536636352539, -3.998718738555908]",tensor(0.9998)
fear_c11427bd8190e64abf026f96731b78de,50-59,Male,Indian,fear,2,6,"[-4.455411911010742, -3.8029589653015137, -1.2962788343429565, 0.5951747894287109, -0.07800492644309998, -1.1338902711868286, 1.6989879608154297]",tensor(0.6189)
neutral_57fbfa2b0a527d0ad77175e45cd748fc,60-69,Male,White,neutral,4,5,"[-3.2161176204681396, -2.3602120876312256, -3.6165707111358643, -1.3862340450286865, 3.6207785606384277, 4.274794101715088, -2.773528814315796]",tensor(0.6551)
fear_736d5f6dce63954ecab0e960b080df90,30-39,Male,White,fear,2,5,"[-2.9092185497283936, -2.4807686805725098, -0.6196926832199097, -0.21965506672859192, -0.05309471860527992, 2.1299784183502197, -0.3976202607154846]",tensor(0.7308)
neutral_2a56a5a6db49f7b3f871a2029283a3e4,40-49,Male,White,neutral,4,4,"[0.7537755966186523, -1.7779099941253662, -3.276512861251831, -3.510981798171997, 4.555835247039795, -0.4757229685783386, -2.726905584335327]",tensor(0.9690)
happy_5f1c2dff17b16f088e1ae0d8602029e0,20-29,Female,White,happy,3,3,"[-2.640270471572876, -2.1363577842712402, -2.2980191707611084, 6.2786760330200195, -1.3783769607543945, -1.408724069595337, -1.8908896446228027]",tensor(0.9982)
happy_f2f55be9274fb1b72b8d2b3fe544e0ca,20-29,Female,Latino_Hispanic,happy,3,3,"[-2.5406901836395264, -1.783653736114502, -2.174484968185425, 6.600478649139404, -1.821614384651184, -2.7466938495635986, -0.7032061815261841]",tensor(0.9985)
surprise_990426989ecdc19cae83c8745ef5ac8c,30-39,Male,Middle Eastern,surprise,6,2,"[-3.3369429111480713, -5.760838508605957, 2.7571022510528564, 0.4991096258163452, -0.7292685508728027, -2.552243947982788, 2.563835859298706]",tensor(0.5084)
surprise_3222ab252253390aef9a6c1aec7e63d9,40-49,Female,White,surprise,6,6,"[-4.441805839538574, -4.717861652374268, -3.9999029636383057, 2.195152521133423, 3.1505982875823975, -4.0738606452941895, 4.083958148956299]",tensor(0.6471)
sad_f3439788c3048f9eb8c28f1799876fb9,30-39,Male,White,sad,5,5,"[-0.4041247069835663, -2.463948965072632, -1.2643702030181885, -6.181035995483398, 0.2622029185295105, 4.701097011566162, -2.6142122745513916]",tensor(0.9786)
sad_957b6e4e4c5989f6e8e911e52e57582c,40-49,Male,White,sad,5,5,"[1.070546269416809, 0.27749180793762207, -1.4309029579162598, -4.298500061035156, -2.0982449054718018, 4.994939804077148, -4.932180881500244]",tensor(0.9697)
fear_c40f3eb38d1ddf84dc315ff032ea35f9,40-49,Male,Latino_Hispanic,fear,2,5,"[-0.8966418504714966, -1.700317621231079, -2.2413134574890137, -2.767108201980591, 1.6308188438415527, 3.4919958114624023, -5.080075263977051]",tensor(0.8483)
fear_9fbd266dfb07190a56f35e0976d412da,00-02,Male,White,fear,2,5,"[-4.624732971191406, -2.9859724044799805, -0.5271503329277039, -0.7268955707550049, 0.1664520800113678, 5.360414981842041, -3.02496075630188]",tensor(0.9890)
disgust_cacf1c839acc416cca16edb849a912eb,50-59,Female,White,disgust,1,3,"[-3.345456838607788, -1.678684949874878, -3.6069657802581787, 6.957033157348633, -1.692616581916809, -2.2946784496307373, -1.43770170211792]",tensor(0.9993)
fear_f3384f54862daaf431ee4b944a721da7,40-49,Male,White,fear,2,4,"[-4.821805953979492, -3.6974165439605713, -0.9721837639808655, -0.365930438041687, 2.454850673675537, 1.0150187015533447, -0.36404961347579956]",tensor(0.7186)
neutral_75431a80a9d0a3d877ba690bc6e93eb3,30-39,Male,White,neutral,4,4,"[-1.4658910036087036, -4.8314080238342285, -3.5059664249420166, -2.5071239471435547, 5.385140895843506, 0.5977077484130859, 0.25129234790802]",tensor(0.9844)
sad_d0abffe2511f6ec440c3502847a0fc1e,20-29,Female,White,sad,5,4,"[-0.831268310546875, -3.094219207763672, -4.568182468414307, 0.702800989151001, 4.658102989196777, 0.3575240969657898, -2.850929021835327]",tensor(0.9635)
fear_a6d6c72e1651e420edc41e7e4422d6a3,30-39,Female,White,fear,2,5,"[-5.113073825836182, -3.9211387634277344, 4.7074079513549805, -2.73832106590271, -2.483497142791748, 5.179329872131348, -2.421255350112915]",tensor(0.6153)
disgust_587eb1c9dd9a5dac2669e7ac4d741442,20-29,Male,White,disgust,1,4,"[-4.110585689544678, -3.310762882232666, -1.854504942893982, -3.444322347640991, 3.8948183059692383, 0.07326164841651917, 1.2245060205459595]",tensor(0.9124)
neutral_1f177f29503e7095bb481aa15bc31068,20-29,Female,White,neutral,4,4,"[-3.459650754928589, -1.5074303150177002, -1.8618286848068237, -1.1905821561813354, 3.1848561763763428, 1.6221100091934204, -2.344019651412964]",tensor(0.8045)
sad_7ebab22eb789b9bb8266d5cbf6140b29,30-39,Female,Middle Eastern,sad,5,0,"[5.081883430480957, -3.6041312217712402, -4.865091800689697, -3.4757578372955322, 4.572420597076416, -0.46972784399986267, -4.0964674949646]",tensor(0.6230)
happy_8264ef0d95c01baa8b6e46c67975acb9,20-29,Female,White,happy,3,3,"[-3.59857439994812, -2.8605074882507324, -4.152120113372803, 5.781883716583252, 3.4237139225006104, -2.1477999687194824, -2.7217624187469482]",tensor(0.9129)
neutral_e4be8b1542f4e384eee951d3d2880a24,10-19,Female,White,neutral,4,3,"[-5.152277946472168, -3.004432439804077, -2.349973440170288, 4.459216594696045, 1.7862751483917236, -0.5889512300491333, -2.5008068084716797]",tensor(0.9275)
surprise_b8c4c5287ee1c777ae22590068be923b,20-29,Female,White,surprise,6,3,"[-2.2030670642852783, -3.206956386566162, -2.291253089904785, 7.414574146270752, -2.720608711242676, -3.430283784866333, -0.22749291360378265]",tensor(0.9993)
sad_f35345be61d282d8d45a7251b7841abb,00-02,Female,White,sad,5,5,"[-3.305946111679077, -3.1708202362060547, -3.043632745742798, 2.309612989425659, 1.1179652214050293, 2.851290702819824, -3.4119322299957275]",tensor(0.5657)
fear_1a451f15d3225bc36ac96d66185cc657,03-09,Male,Latino_Hispanic,fear,2,2,"[-5.5643768310546875, -4.532780170440674, 6.536200046539307, -2.049584150314331, -3.2274956703186035, -0.5849450826644897, 1.5743520259857178]",tensor(0.9920)
sad_2e35535b548561dca1c51b3f4c34802c,30-39,Male,Middle Eastern,sad,5,2,"[-3.118901252746582, -3.2814135551452637, 1.2765300273895264, -4.437244415283203, 0.4472391605377197, 0.1660250723361969, -0.3931894302368164]",tensor(0.5050)
surprise_86160871972b163bb8342ca657c44832,20-29,Female,White,surprise,6,3,"[-2.307894229888916, -2.02852201461792, -1.4573659896850586, 4.801612377166748, -1.9516090154647827, -2.404005289077759, 0.7304315567016602]",tensor(0.9777)
sad_07355d02c7bd2fea53f1c72eb3b53a74,60-69,Male,White,sad,5,5,"[1.4739669561386108, -0.4014733135700226, -1.3500674962997437, -6.5312933921813965, -0.7845481038093567, 5.746234893798828, -5.665484428405762]",tensor(0.9819)
disgust_0ef226554d48e0ead11fea4ec51df390,30-39,Male,White,disgust,1,5,"[1.3139019012451172, 1.2255690097808838, 0.17803367972373962, -7.177381992340088, -1.3443982601165771, 2.092514753341675, -2.99888014793396]",tensor(0.4842)
sad_1f890ddd9176ada8eaac4e4ae201b6f6,30-39,Female,White,sad,5,5,"[-2.7236201763153076, -2.5844154357910156, -0.6661010384559631, -4.321062088012695, 1.596287488937378, 4.229410171508789, -0.7665823698043823]",tensor(0.9188)
