id,age,gender,race,label,y_true,y_pred,logits,conf
sad_1e37650d755df59c5bdb98b39e799db0,20-29,Female,White,sad,5,4,"[-2.605419158935547, -5.324059963226318, -4.376675128936768, -1.301002860069275, 6.253336429595947, 2.503868818283081, -0.3598671853542328]",tensor(0.9751)
happy_0a0d340ac5758306630d1929c2061b86,20-29,Male,Black,happy,3,4,"[-1.2003830671310425, -1.9325666427612305, -2.877553939819336, -2.027021646499634, 5.064491271972656, -2.8193283081054688, -0.3924567997455597]",tensor(0.9914)
sad_37d7474ff3ebeb96dd73ba7ee54d80fe,30-39,Male,Black,sad,5,5,"[-1.136709451675415, -2.146498441696167, -2.7913334369659424, -1.3704142570495605, -2.501502513885498, 9.214506149291992, -7.218185901641846]",tensor(0.9999)
sad_b086178f7543c61b8eb4b94234610ae6,20-29,Male,Indian,sad,5,3,"[-3.9449360370635986, -4.1038994789123535, -5.017443656921387, 6.43833589553833, 2.2452392578125, -0.8877836465835571, -2.7567505836486816]",tensor(0.9843)
fear_7260bc8a6ec76062afaae21382971c2a,20-29,Female,Middle Eastern,fear,2,5,"[-3.28782057762146, -3.6302030086517334, 1.8778942823410034, -1.0941206216812134, -3.5467989444732666, 2.6674509048461914, 0.20689037442207336]",tensor(0.6373)
fear_39557e046a2d525841885d5ec2371af7,40-49,Male,White,fear,2,4,"[1.017998456954956, -1.6368458271026611, -0.12613362073898315, -5.4142255783081055, 3.0187296867370605, -1.4743093252182007, -0.16500361263751984]",tensor(0.8060)
happy_02a9db2ba06584040b93452eb83223a8,70+,Female,White,happy,3,3,"[-2.686918258666992, -2.5001134872436523, -2.004903793334961, 5.829996585845947, -2.9698824882507324, -0.7508973479270935, -1.2072272300720215]",tensor(0.9968)
angry_12d16864047ae490e5a6856daa9cba20,20-29,Male,White,angry,0,4,"[-4.473720550537109, -6.5921196937561035, -6.089079856872559, 2.731726884841919, 6.947910785675049, -0.7771456837654114, -0.7239217162132263]",tensor(0.9846)
sad_dd3d9f690b55b0595e69952b82f47237,20-29,Female,White,sad,5,5,"[-1.2579777240753174, -0.9812830686569214, -0.29592275619506836, 0.12468298524618149, -4.054062366485596, 4.107353687286377, -5.1076178550720215]",tensor(0.9596)
sad_d8828cde6855e18c8a87bed6af0d1510,20-29,Female,White,sad,5,3,"[-2.3828277587890625, -0.7298733592033386, -1.6256723403930664, 4.220770835876465, -4.209657192230225, 1.9313997030258179, -3.6708357334136963]",tensor(0.8983)
sad_abcecb40c3d45bc9ed36256231b81a92,20-29,Male,White,sad,5,4,"[1.7843046188354492, -1.9162302017211914, -4.723089218139648, -1.8674601316452026, 4.831442832946777, -1.0520672798156738, -2.9494822025299072]",tensor(0.9495)
angry_565cf5ca201f3b3202bd8bf46e10d011,20-29,Male,White,angry,0,4,"[2.9354147911071777, -3.4358317852020264, -3.0658910274505615, -3.765080690383911, 3.796102523803711, 0.31761398911476135, -2.182255983352661]",tensor(0.6856)
neutral_43d0852bcf5dc649d42bbc5a84cb08b3,20-29,Female,White,neutral,4,4,"[-2.181007146835327, -5.397432804107666, -4.6487650871276855, -2.004302740097046, 8.610240936279297, 0.10739947855472565, -1.1510251760482788]",tensor(0.9997)
happy_696cd15844d851ff470324433d58a4b0,20-29,Male,White,happy,3,3,"[-2.880497694015503, -3.424358367919922, -4.295914173126221, 6.416071891784668, 0.8142338991165161, -1.3815046548843384, -2.6543588638305664]",tensor(0.9956)
disgust_c29db77f146467675b9a547a32f78fe2,30-39,Male,Middle Eastern,disgust,1,1,"[0.22227750718593597, 1.5493555068969727, 0.4741343557834625, -4.270387649536133, 0.3089861273765564, -1.8402149677276611, -0.9433081746101379]",tensor(0.4962)
neutral_0476ad07c5310846beeff6457b2bf43a,30-39,Male,White,neutral,4,4,"[-0.9063147306442261, -3.7659342288970947, -5.859240531921387, -1.825757622718811, 4.9662394523620605, -1.146303415298462, 0.708649218082428]",tensor(0.9799)
neutral_3d9f9c418a11c8a91b213f5496d97533,00-02,Female,East Asian,neutral,4,4,"[-2.2422053813934326, -1.718338131904602, -1.903911828994751, -1.5809242725372314, 2.1103196144104004, -1.0466790199279785, 1.3515198230743408]",tensor(0.6296)
sad_652893c8033269a4b24b6b364cdabb83,03-09,Female,White,sad,5,5,"[-3.784369468688965, -0.9936138987541199, 0.14427873492240906, -3.139355182647705, -2.631882667541504, 10.077753067016602, -5.804563045501709]",tensor(0.9999)
angry_9b1fd1d4116b851364760884d7054205,20-29,Male,White,angry,0,2,"[0.4989981949329376, 0.13698910176753998, 2.613048791885376, 0.7007722854614258, -4.642827987670898, -4.972770690917969, 1.734669804573059]",tensor(0.5652)
neutral_d15d502b9f88281164f98e049d82925d,40-49,Male,White,neutral,4,4,"[0.6129088401794434, -0.8223133683204651, -2.0548479557037354, -2.5981228351593018, 2.265346050262451, 1.5382499694824219, -2.4962284564971924]",tensor(0.5714)
fear_520946fe2484192e409466f3000b1336,40-49,Male,Latino_Hispanic,fear,2,4,"[-2.121460437774658, -2.959120273590088, -3.554784059524536, -0.05019300431013107, 4.232029914855957, 0.2040955126285553, -1.937104344367981]",tensor(0.9647)
happy_41e82c1791f48cca03c7421aeb8dcf40,10-19,Female,Black,happy,3,3,"[-2.8501758575439453, -2.3780815601348877, -3.265422821044922, 6.95831823348999, -1.288424015045166, -2.868229866027832, -1.7484567165374756]",tensor(0.9993)
sad_c3f84c5cd353aa656e452524fe2573d8,60-69,Female,Latino_Hispanic,sad,5,4,"[-2.877148389816284, -4.14786958694458, -4.783740520477295, -0.29441168904304504, 3.7945404052734375, 1.898219108581543, -0.7622334957122803]",tensor(0.8480)
sad_99ce705dcad1eae1529aab03c6b59358,40-49,Male,White,sad,5,6,"[-3.1149098873138428, -4.064544677734375, 0.06685971468687057, -2.021153211593628, 0.14787393808364868, 0.38240206241607666, 3.087817668914795]",tensor(0.8494)
neutral_61d116bcb660d2fcbf5584ae4e7ccd9d,10-19,Female,White,neutral,4,4,"[-1.7276676893234253, -4.94304084777832, -3.1722803115844727, -1.3213770389556885, 4.180624961853027, 1.8908315896987915, -0.2498558610677719]",tensor(0.8923)
surprise_21bad02af387b852fe64a020be410de9,40-49,Female,Latino_Hispanic,surprise,6,3,"[-2.7035443782806396, -1.6385083198547363, -1.941441535949707, 5.035173416137695, -0.4136821925640106, -2.6233017444610596, -1.2565157413482666]",tensor(0.9908)
angry_84d57890bca8fd9408779cef0c7741a1,40-49,Male,White,angry,0,0,"[3.494717836380005, -2.138054370880127, -2.3283421993255615, -2.441498041152954, 2.6489064693450928, -1.523863673210144, -2.9816625118255615]",tensor(0.6913)
neutral_283940eda3c5f01d5f4967ec9323fcb1,20-29,Male,White,neutral,4,4,"[-1.8643243312835693, -3.0997002124786377, -4.347751140594482, 1.1105477809906006, 6.087979793548584, 0.06991365551948547, -3.9601402282714844]",tensor(0.9902)
angry_1922d58aa5992eec184510d06555922f,30-39,Male,White,angry,0,4,"[-1.231845736503601, -2.521512985229492, -2.591266632080078, -2.6856119632720947, 2.182668924331665, 1.6226731538772583, 0.3477865159511566]",tensor(0.5590)
neutral_a70fefe1e93bc5f210779d2f5ba68ffe,30-39,Male,White,neutral,4,4,"[-0.3748650848865509, -4.011446952819824, -4.556340217590332, -2.01240873336792, 5.08366060256958, 2.2142865657806396, -3.373023509979248]",tensor(0.9414)
fear_37d661a673fc4ef4576bef21346648b1,30-39,Male,East Asian,fear,2,2,"[-2.6569840908050537, -2.336656332015991, 6.8629350662231445, -3.5638625621795654, -3.775357961654663, -2.1853249073028564, 3.6618595123291016]",tensor(0.9606)
surprise_ca92dcd52a632220d10067ff666110dc,50-59,Male,White,surprise,6,2,"[-2.2126901149749756, -0.42734989523887634, 1.309209942817688, -3.05220627784729, -2.5737438201904297, 1.0788967609405518, 1.0195609331130981]",tensor(0.3595)
fear_f3d15a6ced65385f05fd84637005fa41,20-29,Male,Black,fear,2,6,"[-2.7650318145751953, -5.527143955230713, 3.48429274559021, -6.590296268463135, 1.099129319190979, -0.11045922338962555, 3.861677885055542]",tensor(0.5653)
neutral_4ee05381ef769590559d1db313a85bb1,30-39,Male,White,neutral,4,4,"[-1.693993330001831, -4.581419467926025, -5.687105178833008, 2.9618985652923584, 7.677204608917236, -1.9888830184936523, -4.40248441696167]",tensor(0.9910)
angry_4adc0ec97bd04d70b1332fb9cc751ddb,40-49,Female,White,angry,0,0,"[4.947877883911133, -0.8308537602424622, -0.35119321942329407, -6.148288726806641, -2.835207939147949, 3.0922298431396484, -6.1112961769104]",tensor(0.8585)
sad_9f93ee921a061ac82c751e82d2859cc0,30-39,Female,White,sad,5,5,"[-2.021336555480957, -0.5920825004577637, -2.876816511154175, 0.58380126953125, -0.9362975358963013, 3.5873942375183105, -3.712087869644165]",tensor(0.9245)
angry_c844d7ec472fe7f5b3662d2f417d134c,00-02,Male,White,angry,0,0,"[7.216795921325684, -0.9589775800704956, -3.73805832862854, -4.043484687805176, 1.557778000831604, -1.3748815059661865, -3.9508755207061768]",tensor(0.9960)
fear_6fecc023ff51384a6f52077c584e484d,40-49,Male,White,fear,2,2,"[-2.152226686477661, 0.3507297933101654, 2.128182888031006, -1.777016520500183, -0.6154333353042603, 1.702911615371704, -2.2819032669067383]",tensor(0.5173)
sad_21b703dfd83a9e22c544873fb9f0e556,10-19,Female,East Asian,sad,5,5,"[-3.037775754928589, -3.3167104721069336, -2.9015591144561768, -1.1651993989944458, 2.9233579635620117, 5.552302360534668, -4.972047328948975]",tensor(0.9312)
surprise_a365ac8f68409d39175f65b644d804ee,10-19,Male,Latino_Hispanic,surprise,6,3,"[-4.303614139556885, -3.316204071044922, -4.465594291687012, 3.1840579509735107, 2.487675189971924, -3.000192403793335, 2.2754790782928467]",tensor(0.5246)
neutral_bd732638ba3f2dea51bb3fc72e01bd93,20-29,Male,White,neutral,4,4,"[-3.810997247695923, -5.025813102722168, -3.4570345878601074, 0.5799070596694946, 5.866607189178467, -2.1388354301452637, 2.01922869682312]",tensor(0.9738)
neutral_2e2634225567f75683576e47a0ab07f7,40-49,Male,Black,neutral,4,4,"[1.8461796045303345, -1.168633222579956, -5.862239837646484, 1.3860667943954468, 2.69169545173645, -0.5545249581336975, -6.571236610412598]",tensor(0.5680)
fear_0ba5b19f8f5e813a278b2d080a1dda98,50-59,Male,White,fear,2,3,"[-3.218243360519409, -4.040711879730225, -5.6346540451049805, 5.292263984680176, 3.1419644355773926, -2.5112195014953613, -1.77649986743927]",tensor(0.8944)
surprise_6088514f7a1443ebaeee774e02a54885,20-29,Female,White,surprise,6,6,"[-4.275467395782471, -5.370219707489014, -0.9969053268432617, 2.8474440574645996, -1.1273256540298462, -5.795762538909912, 6.3101630210876465]",tensor(0.9684)
sad_ca15b756d7a80bfac293e5f485b75b72,20-29,Female,East Asian,sad,5,4,"[-2.2884793281555176, -4.934227466583252, -4.574431419372559, 1.4870975017547607, 6.262377738952637, 1.5746140480041504, -3.6075499057769775]",tensor(0.9824)
angry_528293b416764fa31115a97005138f9a,50-59,Male,White,angry,0,0,"[5.143518447875977, 2.1722962856292725, -4.371249198913574, 0.08754638582468033, -1.612275242805481, -3.6251578330993652, -5.733987331390381]",tensor(0.9443)
sad_9f8447f5e42b58f7a1e7fcae17c9c45e,20-29,Male,White,sad,5,4,"[-2.9036009311676025, -5.484732151031494, -4.993752479553223, -0.14314712584018707, 8.064775466918945, 1.504231333732605, -4.033625602722168]",tensor(0.9983)
fear_a146944256e673864cc88f3f02f253cd,03-09,Male,Latino_Hispanic,fear,2,2,"[-3.8313918113708496, -2.2715532779693604, 2.48717999458313, -1.4260958433151245, -1.0377283096313477, 0.7318778038024902, 2.300889730453491]",tensor(0.4848)
fear_052cd5bc602c0768c064ab36e11e4b41,20-29,Female,White,fear,2,2,"[-1.3193225860595703, -0.686866819858551, 1.7267568111419678, -2.2199318408966064, -2.016986131668091, -0.33224180340766907, 1.1039484739303589]",tensor(0.5423)
disgust_120f3c7fe05e870eeabe651ba7ff18ed,03-09,Male,Latino_Hispanic,disgust,1,1,"[1.25429105758667, 2.15208101272583, 1.2983696460723877, -4.9555792808532715, -1.5742672681808472, 1.5923762321472168, -2.891580104827881]",tensor(0.4105)
sad_8cc0d3b0415ae460b8594ee9d58fe388,20-29,Male,White,sad,5,5,"[-3.3775570392608643, -1.8321627378463745, 1.8903875350952148, -0.6195494532585144, -5.084082126617432, 6.070494174957275, -3.839057207107544]",tensor(0.9832)
neutral_12c21c169b91e02287eb9a9bc5d2a4aa,00-02,Female,East Asian,neutral,4,5,"[-2.1380834579467773, -4.696145057678223, -0.8220064640045166, -3.175529718399048, 3.360177516937256, 3.460671901702881, -0.39913779497146606]",tensor(0.5143)
neutral_c2caf6d1a33eb2c16c3744c447fcf9bb,20-29,Female,White,neutral,4,4,"[-3.340013265609741, -2.909003496170044, -2.412612199783325, -2.342980146408081, 5.59811544418335, 0.44319310784339905, 0.7124679684638977]",tensor(0.9859)
sad_0afa687d5f9cd351fc7237fd429e051a,40-49,Male,Latino_Hispanic,sad,5,4,"[-3.07356858253479, -4.464828968048096, -4.427907943725586, -0.4141066372394562, 4.775563716888428, 3.0246896743774414, -2.523267984390259]",tensor(0.8471)
angry_4990cab0027df055ba4428822ee97e69,20-29,Female,White,angry,0,0,"[3.6548759937286377, 1.3478333950042725, -1.5942906141281128, -3.9876983165740967, -0.6766808032989502, -0.49924415349960327, -4.703242301940918]",tensor(0.8815)
surprise_b196b99997ac5fbc43119d3beda3fc45,20-29,Female,Indian,surprise,6,5,"[-4.152460098266602, -6.1752753257751465, -4.479005813598633, -2.8030049800872803, 5.1300177574157715, 7.888782024383545, -3.1305596828460693]",tensor(0.9404)
angry_5cbace41405fd86b688aca64dd343f35,40-49,Female,White,angry,0,0,"[1.431882381439209, -1.2364017963409424, 1.4096860885620117, -2.0947091579437256, -3.103940725326538, -1.9465739727020264, -0.6982771158218384]",tensor(0.4463)
neutral_8d1a1d5f1af5203f7895e796e00ab8f0,03-09,Male,Latino_Hispanic,neutral,4,4,"[-3.452829599380493, -4.254804611206055, -5.701502323150635, 4.029471397399902, 5.9583306312561035, -3.678895950317383, -0.5738998055458069]",tensor(0.8719)
happy_d5b04d140984cbca009f2ed28eb0c783,03-09,Male,White,happy,3,3,"[-2.807274341583252, -2.438304901123047, -3.4461309909820557, 8.005352973937988, -2.527921199798584, -2.28410005569458, -2.1708481311798096]",tensor(0.9998)
sad_19b2f12c9fab1c7183c248820249b6f4,70+,Female,White,sad,5,4,"[-2.895921468734741, -6.978718280792236, -1.6712205410003662, -6.4537177085876465, 4.918862819671631, 3.183475971221924, 1.1695548295974731]",tensor(0.8322)
sad_059200fc216036a0a2d128e51da1b173,40-49,Male,White,sad,5,4,"[-1.174901008605957, -1.350151538848877, -2.2276358604431152, 1.4360840320587158, 1.4626320600509644, 0.11330351233482361, -3.4428229331970215]",tensor(0.4172)
happy_d9f18ac0f69e07e5b916550bf9d001d9,60-69,Male,Black,happy,3,3,"[-1.9668997526168823, -2.0737040042877197, -4.788665771484375, 6.479416847229004, 1.365190863609314, -2.9871954917907715, -3.780693292617798]",tensor(0.9935)
happy_e697e154a87f34e800735c53ae39fe78,10-19,Male,Indian,happy,3,3,"[-3.892904758453369, -3.8400564193725586, -2.384549379348755, 4.983901500701904, -1.9988833665847778, -4.1194233894348145, 4.1394476890563965]",tensor(0.6984)
fear_42f29d8e367e26a307937c8c18844a7e,60-69,Male,White,fear,2,6,"[-4.880521297454834, -4.9471964836120605, 0.3793538510799408, 1.16550612449646, -1.8318833112716675, -2.518815040588379, 5.589748859405518]",tensor(0.9819)
neutral_5b119f046c8631a06388370aa2aea118,20-29,Female,White,neutral,4,4,"[-2.9827218055725098, -4.597378253936768, -4.400076389312744, 1.5318907499313354, 3.686345100402832, -0.14335446059703827, -0.2119109034538269]",tensor(0.8622)
angry_4eb4adeb1519e0b3dfc7dfdd07a088a1,03-09,Male,White,angry,0,5,"[1.3206140995025635, -1.1044180393218994, -0.4553338289260864, -4.910081386566162, 0.3889390528202057, 2.079390525817871, -2.450536012649536]",tensor(0.5602)
fear_d610a66cd4e30c9f5ecc775735c6a859,20-29,Male,White,fear,2,2,"[-1.0348976850509644, 0.0652187243103981, 9.496797561645508, -2.7551512718200684, -7.326720714569092, -1.7933670282363892, -0.490141898393631]",tensor(0.9998)
sad_a7e55b6ca1cb842c3d3442b59d4fa41f,00-02,Female,White,sad,5,5,"[-3.6768171787261963, -0.7958967089653015, 0.34658271074295044, -2.9628818035125732, -1.2763726711273193, 6.320458889007568, -3.8338892459869385]",tensor(0.9960)
fear_c11427bd8190e64abf026f96731b78de,50-59,Male,Indian,fear,2,3,"[-1.01157546043396, -1.3584846258163452, -3.151899576187134, 4.4515814781188965, -0.5803129076957703, -2.859572410583496, -2.6764304637908936]",tensor(0.9845)
neutral_57fbfa2b0a527d0ad77175e45cd748fc,60-69,Male,White,neutral,4,5,"[-4.8393754959106445, -6.4511871337890625, -2.891390562057495, -3.8678152561187744, 3.3566107749938965, 4.179994106292725, 2.576573610305786]",tensor(0.6092)
fear_736d5f6dce63954ecab0e960b080df90,30-39,Male,White,fear,2,2,"[-2.3314015865325928, -2.7850968837738037, 2.2764041423797607, -0.40727874636650085, -2.001084089279175, 1.4342046976089478, -2.9976511001586914]",tensor(0.6517)
neutral_2a56a5a6db49f7b3f871a2029283a3e4,40-49,Male,White,neutral,4,4,"[-1.3156464099884033, -8.346667289733887, -6.6645331382751465, -2.235255241394043, 8.73062801361084, 3.101267099380493, -4.121981143951416]",tensor(0.9964)
happy_5f1c2dff17b16f088e1ae0d8602029e0,20-29,Female,White,happy,3,3,"[-2.0478484630584717, -3.034219980239868, -3.4249932765960693, 4.337200164794922, 1.0993131399154663, 0.26319587230682373, -3.676330327987671]",tensor(0.9440)
happy_f2f55be9274fb1b72b8d2b3fe544e0ca,20-29,Female,Latino_Hispanic,happy,3,3,"[-2.3509747982025146, -1.907393455505371, -2.291851043701172, 6.420388221740723, -2.033137083053589, -2.230318069458008, -1.1500368118286133]",tensor(0.9985)
surprise_990426989ecdc19cae83c8745ef5ac8c,30-39,Male,Middle Eastern,surprise,6,2,"[0.4816817343235016, -1.0610904693603516, 3.7225723266601562, -2.5051751136779785, -1.2744784355163574, -6.092480659484863, 2.986506700515747]",tensor(0.6513)
surprise_3222ab252253390aef9a6c1aec7e63d9,40-49,Female,White,surprise,6,3,"[-4.0589823722839355, -4.209379196166992, -5.127513408660889, 6.625335693359375, 4.2364583015441895, -4.956847667694092, -2.194323778152466]",tensor(0.9158)
sad_f3439788c3048f9eb8c28f1799876fb9,30-39,Male,White,sad,5,5,"[-3.353698253631592, -4.073680400848389, -3.5204546451568604, -3.988084554672241, 3.18508243560791, 6.5728068351745605, -3.097564458847046]",tensor(0.9671)
sad_957b6e4e4c5989f6e8e911e52e57582c,40-49,Male,White,sad,5,5,"[-3.0412323474884033, -1.4839916229248047, -0.5993019342422485, -2.026906728744507, 1.2412620782852173, 3.3719050884246826, -2.3123347759246826]",tensor(0.8658)
fear_c40f3eb38d1ddf84dc315ff032ea35f9,40-49,Male,Latino_Hispanic,fear,2,5,"[-1.944345474243164, -3.5011146068573, -0.23910121619701385, -5.332807540893555, 1.1020835638046265, 5.817032337188721, -2.0224390029907227]",tensor(0.9879)
fear_9fbd266dfb07190a56f35e0976d412da,00-02,Male,White,fear,2,5,"[-4.314684867858887, -2.0814144611358643, 0.557698130607605, -3.506528854370117, 0.9432747960090637, 4.466236591339111, -1.2197483777999878]",tensor(0.9480)
disgust_cacf1c839acc416cca16edb849a912eb,50-59,Female,White,disgust,1,3,"[-3.2474522590637207, -1.3573580980300903, -2.8079183101654053, 6.779535293579102, -1.4707448482513428, -4.170995712280273, -0.720791757106781]",tensor(0.9988)
fear_f3384f54862daaf431ee4b944a721da7,40-49,Male,White,fear,2,4,"[-1.0402817726135254, -2.1718761920928955, -0.880124568939209, -3.565364122390747, 2.478661060333252, -1.4595000743865967, 1.475683569908142]",tensor(0.6837)
neutral_75431a80a9d0a3d877ba690bc6e93eb3,30-39,Male,White,neutral,4,4,"[-2.3106982707977295, -3.8436968326568604, -5.689253330230713, 2.4448819160461426, 7.1714630126953125, -2.6826906204223633, -1.2916747331619263]",tensor(0.9909)
sad_d0abffe2511f6ec440c3502847a0fc1e,20-29,Female,White,sad,5,4,"[-2.650773763656616, -3.3784501552581787, -2.912553310394287, 0.20572346448898315, 3.7898502349853516, 0.5549206733703613, -2.8111541271209717]",tensor(0.9328)
fear_a6d6c72e1651e420edc41e7e4422d6a3,30-39,Female,White,fear,2,6,"[-2.1797502040863037, -2.9953110218048096, 3.926666498184204, -1.7774299383163452, -4.153602123260498, -1.4484134912490845, 4.01920747756958]",tensor(0.5203)
disgust_587eb1c9dd9a5dac2669e7ac4d741442,20-29,Male,White,disgust,1,6,"[-0.3120061457157135, -2.2233150005340576, 1.1527843475341797, -4.215252876281738, 1.058835744857788, -2.214789390563965, 2.709434747695923]",tensor(0.6817)
neutral_1f177f29503e7095bb481aa15bc31068,20-29,Female,White,neutral,4,4,"[-2.654132127761841, -2.133877992630005, -0.16392669081687927, -2.645768404006958, 2.2831273078918457, 0.9242562055587769, 1.2792140245437622]",tensor(0.5759)
sad_7ebab22eb789b9bb8266d5cbf6140b29,30-39,Female,Middle Eastern,sad,5,4,"[-6.588230609893799, -4.597926616668701, -3.2667641639709473, -0.8140631318092346, 5.278616428375244, 1.593235731124878, 1.5534179210662842]",tensor(0.9508)
happy_8264ef0d95c01baa8b6e46c67975acb9,20-29,Female,White,happy,3,3,"[-4.310996055603027, -4.435505390167236, -5.997756004333496, 6.21733283996582, 5.17533540725708, -2.338752031326294, -3.616969585418701]",tensor(0.7391)
neutral_e4be8b1542f4e384eee951d3d2880a24,10-19,Female,White,neutral,4,3,"[-3.2866060733795166, -3.0148367881774902, -4.093624114990234, 2.808098077774048, 1.4604021310806274, -1.8018543720245361, 1.052418828010559]",tensor(0.6902)
surprise_b8c4c5287ee1c777ae22590068be923b,20-29,Female,White,surprise,6,3,"[-3.386146306991577, -2.9207167625427246, -1.666301965713501, 6.954952239990234, -3.0818254947662354, -4.064208507537842, 1.13946533203125]",tensor(0.9967)
sad_f35345be61d282d8d45a7251b7841abb,00-02,Female,White,sad,5,4,"[-1.1288930177688599, -4.08698034286499, -2.7710204124450684, -1.6226893663406372, 4.174232482910156, 2.768547534942627, -3.848345994949341]",tensor(0.7970)
fear_1a451f15d3225bc36ac96d66185cc657,03-09,Male,Latino_Hispanic,fear,2,6,"[-3.9118449687957764, -2.9829139709472656, 0.7382569313049316, 0.4608308970928192, -1.2590405941009521, -0.4834972023963928, 2.697713613510132]",tensor(0.7615)
sad_2e35535b548561dca1c51b3f4c34802c,30-39,Male,Middle Eastern,sad,5,2,"[-4.022580146789551, 0.6294797658920288, 0.6295950412750244, 0.036360688507556915, -0.8990389704704285, -0.5076728463172913, -1.6967605352401733]",tensor(0.3128)
surprise_86160871972b163bb8342ca657c44832,20-29,Female,White,surprise,6,3,"[-3.109307289123535, -2.406456232070923, -1.7410011291503906, 5.816476345062256, -2.2973780632019043, -3.0952064990997314, 1.7303552627563477]",tensor(0.9822)
sad_07355d02c7bd2fea53f1c72eb3b53a74,60-69,Male,White,sad,5,5,"[2.575451135635376, -1.5826959609985352, -2.2038424015045166, -4.964400291442871, 0.95771723985672, 4.34984827041626, -3.8361151218414307]",tensor(0.8280)
disgust_0ef226554d48e0ead11fea4ec51df390,30-39,Male,White,disgust,1,1,"[0.4536764621734619, 4.381068706512451, 0.5261508226394653, -3.575955629348755, -1.1685224771499634, 0.8874531984329224, -5.269208908081055]",tensor(0.9297)
sad_1f890ddd9176ada8eaac4e4ae201b6f6,30-39,Female,White,sad,5,5,"[-2.115391731262207, -3.3974900245666504, -2.565239191055298, -2.7662265300750732, 1.0862324237823486, 7.3255438804626465, -3.6550796031951904]",tensor(0.9978)
